rank,variant_name,source_mode,eval_mode,min_bars,gate_total,gate_quality,gate_reliability,gate_5,gate_20,gate_60,gate_sp_plus_4_proxy_avg,gate_coverage,gate_fallback,h5,h20,h60,avg_outcome_over_index_pct,coverage_rate,fallback_rate,policy_path
1,policy_runtime_current,runtime,runtime,252,0,0,0,False,False,False,False,False,False,75.0,66.3716814159292,40.5,60.623893805309734,0.7714206488584897,0.22857935114151032,/workspaces/Tao_Financial_Engine/pscf_policy_runtime.json
2,policy_rowtrace_rowtrace,rowtrace,rowtrace,252,0,0,0,False,False,False,False,False,False,75.0,66.3716814159292,40.5,60.623893805309734,0.7714206488584897,0.22857935114151032,/workspaces/Tao_Financial_Engine/backups/runtime/l5_policy_learning/pscf-policy-candidate-20260304T220407Z.json
3,policy_runtime_current,runtime,runtime,378,0,0,0,False,False,False,False,False,False,75.0,66.3716814159292,40.5,60.623893805309734,0.7105092892134208,0.2894907107865792,/workspaces/Tao_Financial_Engine/pscf_policy_runtime.json
4,policy_rowtrace_rowtrace,rowtrace,rowtrace,378,0,0,0,False,False,False,False,False,False,75.0,66.3716814159292,40.5,60.623893805309734,0.7105092892134208,0.2894907107865792,/workspaces/Tao_Financial_Engine/backups/runtime/l5_policy_learning/pscf-policy-candidate-20260304T220407Z.json
5,policy_runtime_current,runtime,runtime,514,0,0,0,False,False,False,False,False,False,75.0,66.3716814159292,40.5,60.623893805309734,0.6653110268971254,0.3346889731028746,/workspaces/Tao_Financial_Engine/pscf_policy_runtime.json
6,policy_rowtrace_rowtrace,rowtrace,rowtrace,514,0,0,0,False,False,False,False,False,False,75.0,66.3716814159292,40.5,60.623893805309734,0.6653110268971254,0.3346889731028746,/workspaces/Tao_Financial_Engine/backups/runtime/l5_policy_learning/pscf-policy-candidate-20260304T220407Z.json
7,policy_replay_replay,replay,replay,252,0,0,0,False,False,False,False,False,False,73.07692307692308,62.83185840707964,32.0,55.96959382800091,0.7714206488584897,0.22857935114151032,/workspaces/Tao_Financial_Engine/backups/runtime/l5_policy_learning/pscf-policy-candidate-20260304T215633Z.json
8,policy_replay_replay,replay,replay,378,0,0,0,False,False,False,False,False,False,73.07692307692308,62.83185840707964,32.0,55.96959382800091,0.7105092892134208,0.2894907107865792,/workspaces/Tao_Financial_Engine/backups/runtime/l5_policy_learning/pscf-policy-candidate-20260304T215633Z.json
9,policy_replay_replay,replay,replay,514,0,0,0,False,False,False,False,False,False,73.07692307692308,62.83185840707964,32.0,55.96959382800091,0.6653110268971254,0.3346889731028746,/workspaces/Tao_Financial_Engine/backups/runtime/l5_policy_learning/pscf-policy-candidate-20260304T215633Z.json
