trigger_idx,Symbol,Date_trigger,Close_trigger,bar_count,s_n,delta_s_n,F_n,B_k,M_k,D_k,Date_fwd20gates,Close_fwd20gates,n_calendar_days_to_fwd20gates,fwd_return_20gates,Date_fwd20cal,Close_fwd20cal,fwd_return_20cal,Date_fwd20bars,Close_fwd20bars,fwd_return_20bars
104,TPHD,2020-04-03,17.901,2,0.9659673077404981,0.7142595771078858,1.3901992453476595,-0.05460706050670602,0.3288729466856068,1,2020-05-04,20.32,31,0.13513211552427243,2020-05-04,20.32,0.13513211552427243,2020-05-04,20.32,0.13513211552427243
105,UTI,2020-04-03,5.5,2,0.9555171213422223,0.7191874786094383,1.348680689890811,-0.04755294905505384,0.3054561393440547,1,2020-05-06,6.61,33,0.20181818181818187,2020-05-04,6.31,0.1472727272727272,2020-05-04,6.31,0.1472727272727272
106,UVSP,2020-04-03,14.78,2,0.9602560456748597,0.7171014892953906,1.4128661556416153,-0.06207786391372825,0.3161060323627016,1,2020-05-04,16.77,31,0.13464140730717186,2020-05-04,16.77,0.13464140730717186,2020-05-04,16.77,0.13464140730717186
107,UYM,2020-04-03,6.4375,2,0.9573216735398324,0.7110543273808851,1.3671435993325693,-0.051734505579515346,0.31018088284540796,1,2020-05-04,9.2498,31,0.4368621359223302,2020-05-04,9.2498,0.4368621359223302,2020-05-04,9.2498,0.4368621359223302
108,VALE,2020-04-03,7.58,2,0.9652298794886156,0.7136742825188506,1.3764235581999895,-0.051375667826289974,0.32737997542005437,1,2020-05-06,7.78,33,0.026385224274406354,2020-05-04,7.98,0.05277044854881271,2020-05-04,7.98,0.05277044854881271
109,XMLV,2020-04-03,37.04,2,0.9649170752859697,0.7164523309432534,1.421593240989976,-0.06283015406831849,0.32633397977952466,1,2020-05-04,40.77,31,0.10070194384449255,2020-05-04,40.77,0.10070194384449255,2020-05-04,40.77,0.10070194384449255
110,XLRE,2020-04-03,29.3,2,0.961973098047421,0.7105567742884168,1.386251333055743,-0.05499978623170611,0.3205251796415597,1,2020-05-04,32.86,31,0.12150170648464159,2020-05-04,32.86,0.12150170648464159,2020-05-04,32.86,0.12150170648464159
111,XLB,2020-04-03,21.305,2,0.9577414550602227,0.7123449627875582,1.3891373572512427,-0.05705884347678091,0.31095004316551417,1,2020-05-04,25.485,31,0.19619807556911523,2020-05-04,25.485,0.19619807556911523,2020-05-04,25.485,0.19619807556911523
112,WY,2020-04-03,15.34,2,0.9612193500823902,0.7171039664740179,1.3629407767165522,-0.04922990600868421,0.31839855013292806,1,2020-05-04,17.78,31,0.1590612777053456,2020-05-04,17.78,0.1590612777053456,2020-05-04,17.78,0.1590612777053456
113,WWJD,2020-04-03,18.97,2,0.9603936051946423,0.71896957057917,1.4144145270617121,-0.06237701856320331,0.3162513095634209,1,2020-05-04,21.12,31,0.11333684765419094,2020-05-04,21.12,0.11333684765419094,2020-05-04,21.12,0.11333684765419094
114,WOMN,2020-04-03,18.1378,2,0.9616216539320045,0.71251439342152,1.3835289957634096,-0.054382323807543306,0.319599307265537,1,2020-05-05,21.0126,32,0.15849772298735243,2020-05-04,20.8031,0.14694725931480127,2020-05-05,21.0126,0.15849772298735243
115,WNC,2020-04-03,6.37,2,0.9598238103296047,0.712931700724334,1.397234418888164,-0.058397426908643746,0.3155415466755219,1,2020-05-04,8.04,31,0.2621664050235477,2020-05-04,8.04,0.2621664050235477,2020-05-04,8.04,0.2621664050235477
116,WIP,2020-04-03,47.42,2,0.965252787114914,0.7132216263388007,1.3764995996550449,-0.051398306813412085,0.3274663935021959,1,2020-05-04,49.33,31,0.040278363559679384,2020-05-04,49.33,0.040278363559679384,2020-05-04,49.33,0.040278363559679384
117,TOWN,2020-04-03,16.97,2,0.9564998998370593,0.713691437322666,1.384690942506793,-0.056322105492420574,0.3080396143045844,1,2020-05-04,19.01,31,0.12021213906894536,2020-05-04,19.01,0.12021213906894536,2020-05-04,19.01,0.12021213906894536
118,WILC,2020-04-03,11.2749,2,0.9560058062903534,0.7133954621333415,1.3697313941785128,-0.05276457447991064,0.3069875051859043,1,2020-05-07,11.51,34,0.02085162617850262,2020-05-04,12.1899,0.08115371311497212,2020-05-04,12.1899,0.08115371311497212
119,WBIY,2020-04-03,13.8276,2,0.9584486601539112,0.7174628097387987,1.3682875925540496,-0.05149103522896914,0.3121841430896094,1,2020-05-04,17.1263,31,0.23855911365674448,2020-05-04,17.1263,0.23855911365674448,2020-05-04,17.1263,0.23855911365674448
120,WAFD,2020-04-03,24.21,2,0.9558028802501263,0.7141645178824879,1.4135006044696987,-0.06371204209637327,0.3063157303223026,1,2020-05-04,25.55,31,0.05534902932672449,2020-05-04,25.55,0.05534902932672449,2020-05-04,25.55,0.05534902932672449
121,VTC,2020-04-03,83.75,2,0.9637891460790687,0.7121823037956335,1.3924926498074321,-0.05594339409121677,0.3243366992982852,1,2020-05-04,88.2261,31,0.05344597014925376,2020-05-04,88.2261,0.05344597014925376,2020-05-04,88.2261,0.05344597014925376
122,VSMV,2020-04-03,26.2726,2,0.9686832611645884,0.7149842272574025,1.3960181280191057,-0.055188087624335566,0.33457406551307667,1,2020-05-04,28.8826,31,0.09934304180020247,2020-05-04,28.8826,0.09934304180020247,2020-05-04,28.8826,0.09934304180020247
123,VSDA,2020-04-03,28.0172,2,0.9659690544639746,0.716509742048932,1.4053030137750304,-0.05837605915865307,0.3286437335298311,1,2020-05-04,30.8825,31,0.10226932027468845,2020-05-04,30.8825,0.10226932027468845,2020-05-04,30.8825,0.10226932027468845
124,VNQI,2020-04-03,40.33,2,0.961148331998989,0.7129080737495421,1.3813922296077032,-0.05399082290265324,0.3185303772752512,1,2020-05-04,43.41,31,0.07636994792958092,2020-05-04,43.41,0.07636994792958092,2020-05-04,43.41,0.07636994792958092
125,VEGI,2020-04-03,21.19,2,0.9660037511580267,0.7096692777707845,1.3937905929842223,-0.055617432562544686,0.32931800755359597,1,2020-05-04,22.5523,31,0.06428975932043406,2020-05-04,22.5523,0.06428975932043406,2020-05-04,22.5523,0.06428975932043406
126,VALQ,2020-04-03,29.5212,2,0.9546428106319226,0.7116368199245923,1.3881659939514206,-0.05784335714155631,0.30394770658183934,1,2020-05-04,33.5767,31,0.1373758519301384,2020-05-04,33.5767,0.1373758519301384,2020-05-04,33.5767,0.1373758519301384
127,WHG,2020-04-03,16.56,2,0.9579633325605643,0.7141588852470354,1.3596548843393053,-0.04957410553796069,0.31139544559026255,1,2020-05-04,21.38,31,0.29106280193236717,2020-05-04,21.38,0.29106280193236717,2020-05-04,21.38,0.29106280193236717
128,TILE,2020-04-03,6.74,2,0.9562070785553092,0.7175947934272149,1.3565329368400036,-0.04930952603524026,0.30713976900855233,1,2020-05-04,8.94,31,0.3264094955489613,2020-05-04,8.94,0.3264094955489613,2020-05-04,8.94,0.3264094955489613
129,TEVA,2020-04-03,8.4,2,0.9627700368491533,0.7185785229618048,1.3833087205563186,-0.05380408150964783,0.3216165886313542,1,2020-05-04,9.81,31,0.16785714285714287,2020-05-04,9.81,0.16785714285714287,2020-05-04,9.81,0.16785714285714287
130,TBI,2020-04-03,13.06,2,0.9558550994838523,0.7177004727261552,1.3544748942855116,-0.048914284509123704,0.30633439876847846,1,2020-05-04,15.02,31,0.15007656967840727,2020-05-04,15.02,0.15007656967840727,2020-05-04,15.02,0.15007656967840727
131,RYN,2020-04-03,20.0957,2,0.9641510867682704,0.707223975513817,1.3738251948305877,-0.051231364313504446,0.3255902028629138,1,2020-05-04,21.1027,31,0.050110222584930995,2020-05-04,21.1027,0.050110222584930995,2020-05-04,21.1027,0.050110222584930995
132,RWO,2020-04-03,32.9,2,0.963567751780158,0.7160185636735567,1.3741262963494172,-0.051288357658642716,0.3235968053977924,1,2020-05-04,37.02,31,0.125227963525836,2020-05-04,37.02,0.125227963525836,2020-05-04,37.02,0.125227963525836
133,RWJ,2020-04-03,12.6933,2,0.9547807560654683,0.7126038114593789,1.3691968208097431,-0.053059854354752,0.3042474484200831,1,2020-05-04,15.7367,31,0.2397642850952865,2020-05-04,15.7367,0.2397642850952865,2020-05-04,15.7367,0.2397642850952865
134,RRGB,2020-04-03,7.37,2,0.9562043159532885,0.7147842382183879,1.399518014037433,-0.060086921236676666,0.3072266177761118,1,2020-05-04,13.05,31,0.7706919945725916,2020-05-04,13.05,0.7706919945725916,2020-05-04,13.05,0.7706919945725916
135,RPG,2020-04-03,19.0,2,0.9542478031955721,0.7128569892471329,1.3791939824515533,-0.05571498531896921,0.30296410813847374,1,2020-05-04,22.786,31,0.19926315789473692,2020-05-04,22.786,0.19926315789473692,2020-05-04,22.786,0.19926315789473692
136,RPAY,2020-04-03,13.06,2,0.9595236256245194,0.7110406360861001,1.3639425451063514,-0.050195496579940616,0.3151372779260451,1,2020-05-04,17.35,31,0.3284839203675345,2020-05-04,17.35,0.3284839203675345,2020-05-04,17.35,0.3284839203675345
137,ROSC,2020-04-03,18.7152,2,0.9616187373075304,0.7108672418110069,1.381754670041226,-0.0539768092514433,0.3197349336560531,1,2020-05-04,22.4344,31,0.1987261691031889,2020-05-04,22.4344,0.1987261691031889,2020-05-04,22.4344,0.1987261691031889
138,RLJ,2020-04-03,6.76,2,0.9652029552870929,0.7165328684296838,1.367499712162147,-0.04905817122028619,0.3271142669760456,1,2020-05-04,8.56,31,0.26627218934911256,2020-05-04,8.56,0.26627218934911256,2020-05-04,8.56,0.26627218934911256
139,RZG,2020-04-03,22.81,2,0.9541048925149392,0.7122194891020673,1.393502250044595,-0.059329789402177036,0.3026394948100018,1,2020-05-04,28.13,31,0.2332310390179746,2020-05-04,28.13,0.2332310390179746,2020-05-04,28.13,0.2332310390179746
140,RF,2020-04-03,8.07,2,0.9635626167180793,0.7117000679276942,1.3671762821934008,-0.04964039782979471,0.3239645599979405,1,2020-05-04,10.16,31,0.25898389095415114,2020-05-04,10.16,0.25898389095415114,2020-05-04,10.16,0.25898389095415114
141,REK,2020-04-03,33.24,2,0.9608918924193928,0.7129107874903476,1.3760333608579072,-0.052728833232461435,0.3179808999049522,1,2020-05-04,28.4812,31,-0.14316486161251507,2020-05-04,28.4812,-0.14316486161251507,2020-05-04,28.4812,-0.14316486161251507
142,REET,2020-04-03,17.29,2,0.9680285937032934,0.7164743145772894,1.3657608746479606,-0.047674585970198205,0.33316078993590015,1,2020-05-04,19.56,31,0.13128976286871022,2020-05-04,19.56,0.13128976286871022,2020-05-04,19.56,0.13128976286871022
143,RDWR,2020-04-03,20.67,2,0.9581119640945917,0.7145904718152849,1.354855394032402,-0.04831369829823086,0.31170981654490526,1,2020-05-04,23.11,31,0.11804547653604246,2020-05-04,23.11,0.11804547653604246,2020-05-04,23.11,0.11804547653604246
144,RCI,2020-04-03,41.24,2,0.9542403542215259,0.712194432126012,1.3798015209956818,-0.055884074289841365,0.3030002451593947,1,2020-05-04,40.54,31,-0.016973811833171745,2020-05-04,40.54,-0.016973811833171745,2020-05-04,40.54,-0.016973811833171745
145,QNST,2020-04-03,6.57,2,0.9566675366066899,0.7147817632765512,1.3621496106620272,-0.050619871983345624,0.3084038391447471,1,2020-05-04,9.87,31,0.5022831050228309,2020-05-04,9.87,0.5022831050228309,2020-05-04,9.87,0.5022831050228309
146,QARP,2020-04-03,22.29,2,0.9563000477309358,0.7133899658318644,1.3872929164088692,-0.05704325471199829,0.30760120586776313,1,2020-05-04,25.74,31,0.1547779273216689,2020-05-04,25.74,0.1547779273216689,2020-05-04,25.74,0.1547779273216689
147,PXE,2020-04-03,6.44,2,0.956988990922899,0.7097658034201173,1.3667526474859093,-0.051778898980848906,0.30953603786053274,1,2020-05-04,9.7119,31,0.50805900621118,2020-05-04,9.7119,0.50805900621118,2020-05-04,9.7119,0.50805900621118
148,PUK,2020-04-03,22.58,2,0.9566609708447429,0.7181046865552329,1.3491824033152664,-0.04731044113973529,0.30815444460675856,1,2020-05-04,26.3,31,0.16474756421612058,2020-05-04,26.3,0.16474756421612058,2020-05-04,26.3,0.16474756421612058
149,REYN,2020-04-03,29.99,2,0.9686217188895323,0.7185747796603468,1.398851816336232,-0.055839904922059536,0.3341400166569752,1,2020-05-04,34.14,31,0.13837945981994007,2020-05-04,34.14,0.13837945981994007,2020-05-04,34.14,0.13837945981994007
150,PSC,2020-04-03,19.62,2,0.955007425736599,0.7118278067322139,1.3812405898056417,-0.05599760988454254,0.3047937283235207,1,2020-05-04,24.1468,31,0.23072375127420988,2020-05-04,24.1468,0.23072375127420988,2020-05-04,24.1468,0.23072375127420988
151,SAA,2020-04-03,7.2199,2,0.9578137695644247,0.7109487453831,1.3841145145217493,-0.05581369237857411,0.311245651300422,1,2020-05-04,9.8399,31,0.3628859125472652,2020-05-04,9.8399,0.3628859125472652,2020-05-04,9.8399,0.3628859125472652
152,SAR,2020-04-03,9.51,2,0.9650386233542156,0.7110892748071476,1.380250407568542,-0.05246939450636702,0.3271690622741398,1,2020-05-04,15.0,31,0.5772870662460569,2020-05-04,15.0,0.5772870662460569,2020-05-04,15.0,0.5772870662460569
153,STAG,2020-04-03,21.44,2,0.9622868826139186,0.7113697214456791,1.399664979977139,-0.058255130197064714,0.32110344868548646,1,2020-05-04,24.83,31,0.15811567164179088,2020-05-04,24.83,0.15811567164179088,2020-05-04,24.83,0.15811567164179088
154,ST,2020-04-03,27.89,2,0.9547320696551373,0.7117579355161054,1.364630191240181,-0.051960931121768084,0.3042211160519743,1,2020-05-04,33.25,31,0.19218357834349226,2020-05-04,33.25,0.19218357834349226,2020-05-04,33.25,0.19218357834349226
155,SSUS,2020-04-03,20.32,2,0.9589487491940162,0.7134813664736319,1.36414290749446,-0.05038080334124716,0.313649786656647,1,2020-05-04,21.8929,31,0.07740649606299216,2020-05-04,21.8929,0.07740649606299216,2020-05-04,21.8929,0.07740649606299216
156,SRI,2020-04-03,13.91,2,0.9612692622507434,0.713968291805172,1.4144564221352054,-0.06223508939565234,0.3186033093611236,1,2020-05-04,18.44,31,0.32566498921639114,2020-05-04,18.44,0.32566498921639114,2020-05-04,18.44,0.32566498921639114
157,SPYX,2020-04-03,20.4682,2,0.9544919036976375,0.7133456959819812,1.3817422707112905,-0.05625584078020498,0.30347835236736276,1,2020-05-04,23.3333,31,0.1399781123889742,2020-05-04,23.3333,0.1399781123889742,2020-05-04,23.3333,0.1399781123889742
158,SPYV,2020-04-03,24.88,2,0.9594322016971724,0.7150735509060125,1.405103863113176,-0.060442874386809814,0.31446541289270935,1,2020-05-04,27.79,31,0.1169614147909968,2020-05-04,27.79,0.1169614147909968,2020-05-04,27.79,0.1169614147909968
159,SPYD,2020-04-03,22.98,2,0.9639972502586435,0.7101864531769965,1.3751103410264334,-0.05153530662793153,0.32500822894962467,1,2020-05-04,26.62,31,0.1583986074847694,2020-05-04,26.62,0.1583986074847694,2020-05-04,26.62,0.1583986074847694
160,SPUS,2020-04-03,16.5207,2,0.9559028487037808,0.7132050805066462,1.3747793482112987,-0.054060769067711574,0.306751688850663,1,2020-05-04,18.983,31,0.14904332140889906,2020-05-04,18.983,0.14904332140889906,2020-05-04,18.983,0.14904332140889906
161,SAMG,2020-04-03,9.03,2,0.9638880896531965,0.7160368787393583,1.3573890063477516,-0.04695708927703847,0.3243443556803054,1,2020-05-05,10.0,32,0.10741971207087495,2020-05-04,10.15,0.12403100775193811,2020-05-04,10.15,0.12403100775193811
162,SPHD,2020-04-03,28.26,2,0.9629256416263091,0.711759190234713,1.391079232432464,-0.0558768369780725,0.3224958741271544,1,2020-05-04,31.7,31,0.12172682236376495,2020-05-04,31.7,0.12172682236376495,2020-05-04,31.7,0.12172682236376495
163,SMPL,2020-04-03,18.77,2,0.9564065321884525,0.7139701602213276,1.365336066439967,-0.051521405882638205,0.307867433644208,1,2020-05-04,18.2,31,-0.030367607884922765,2020-05-04,18.2,-0.030367607884922765,2020-05-04,18.2,-0.030367607884922765
164,SIBN,2020-04-03,10.56,2,0.9557271652394579,0.7138036896658385,1.3580018925741628,-0.0499274513859274,0.3063554932255418,1,2020-05-04,15.67,31,0.4839015151515151,2020-05-04,15.67,0.4839015151515151,2020-05-04,15.67,0.4839015151515151
165,SDG,2020-04-03,55.3388,2,0.9559605531034986,0.7122849073677602,1.4120615275379358,-0.06334978020020546,0.30683751942563986,1,2020-05-04,60.52,31,0.09362689469233168,2020-05-04,60.52,0.09362689469233168,2020-05-04,60.52,0.09362689469233168
166,SDCI,2020-04-03,12.37,2,0.9561327828406999,0.7186910159195423,1.3508571192052694,-0.047895183758009365,0.30689755381625655,1,2020-05-26,13.07,53,0.056588520614389744,2020-04-30,12.8143,0.035917542441390476,2020-05-07,12.8764,0.04093775262732426
167,SCHK,2020-04-03,12.03,2,0.962776374328101,0.715890512979216,1.373230133907688,-0.05132786892418516,0.3218850029346685,1,2020-05-04,13.845,31,0.15087281795511234,2020-05-04,13.845,0.15087281795511234,2020-05-04,13.845,0.15087281795511234
168,SCHH,2020-04-03,14.77,2,0.9646330549725144,0.7184313807134423,1.3590909535055584,-0.047078082154816736,0.3257545389297693,1,2020-05-04,16.9,31,0.14421123899796878,2020-05-04,16.9,0.14421123899796878,2020-05-04,16.9,0.14421123899796878
169,SCHG,2020-04-03,9.5138,2,0.964378325617018,0.7127849912140909,1.3644878148034727,-0.048662629170433236,0.32565288169480566,1,2020-05-04,11.2325,31,0.18065336668838952,2020-05-04,11.2325,0.18065336668838952,2020-05-04,11.2325,0.18065336668838952
170,SBGI,2020-04-03,12.25,2,0.9540409849937281,0.7100816305055132,1.3722594985654133,-0.05412742734519779,0.3027408701095523,1,2020-05-04,15.045,31,0.22816326530612244,2020-05-04,15.045,0.22816326530612244,2020-05-04,15.045,0.22816326530612244
171,SPEM,2020-04-03,27.69,2,0.9596961600642631,0.7036395023924078,1.4841041581225096,-0.07889348018962856,0.31534313690100635,1,2020-05-04,29.93,31,0.08089563019140478,2020-05-04,29.93,0.08089563019140478,2020-05-04,29.93,0.08089563019140478
172,GTN,2020-04-03,9.49,2,0.9554638321448414,0.7153237685430411,1.3703705153102508,-0.05305908713481304,0.30558513547407296,1,2020-05-04,11.16,31,0.17597471022128555,2020-05-04,11.16,0.17597471022128555,2020-05-04,11.16,0.17597471022128555
173,HWBK,2020-04-03,15.0874,2,0.9589848646647142,0.711608141030273,1.378412743079324,-0.053986610852429284,0.3138399412800248,1,2020-05-04,14.6513,31,-0.028904914034227215,2020-05-04,14.6513,-0.028904914034227215,2020-05-04,14.6513,-0.028904914034227215
174,GPK,2020-04-03,11.4,2,0.9619825912185297,0.7195088767955495,1.4161869183823879,-0.06230934992463185,0.31970904767354036,1,2020-05-04,12.91,31,0.13245614035087716,2020-05-04,12.91,0.13245614035087716,2020-05-04,12.91,0.13245614035087716
175,CVI,2020-04-03,14.28,2,0.9550410557472179,0.7166775855526335,1.3515804462587069,-0.04849612679001199,0.3045640949211094,1,2020-05-04,22.42,31,0.570028011204482,2020-05-04,22.42,0.570028011204482,2020-05-04,22.42,0.570028011204482
176,CUZ,2020-04-03,27.32,2,0.9545404484750508,0.7084539810390297,1.3639526322856947,-0.051934858310597944,0.30405773523141044,1,2020-05-04,28.74,31,0.05197657393850652,2020-05-04,28.74,0.05197657393850652,2020-05-04,28.74,0.05197657393850652
177,CUK,2020-04-03,7.93,2,0.9569773422003142,0.7191669270797713,1.4088031452757086,-0.06204829896451974,0.30858889195340133,1,2020-05-04,12.65,31,0.5952080706179068,2020-05-04,12.65,0.5952080706179068,2020-05-04,12.65,0.5952080706179068
178,CUBE,2020-04-03,24.83,2,0.9589990149139581,0.7149133836043452,1.3598955867477664,-0.049266446184769525,0.313657063480607,1,2020-05-04,24.4,31,-0.017317760773258147,2020-05-04,24.4,-0.017317760773258147,2020-05-04,24.4,-0.017317760773258147
179,CTRE,2020-04-03,13.04,2,0.9597206526595392,0.7155507087233921,1.3586933138287076,-0.04870619350310317,0.3152189354443274,1,2020-05-04,15.785,31,0.21050613496932524,2020-05-04,15.785,0.21050613496932524,2020-05-04,15.785,0.21050613496932524
180,CTO,2020-04-03,14.3467,2,0.9630138367492828,0.717523761865076,1.3628232435830174,-0.04858701365844913,0.32230154636504066,1,2020-05-04,13.6,31,-0.05204681215889372,2020-05-04,13.6,-0.05204681215889372,2020-05-04,13.6,-0.05204681215889372
181,CSX,2020-04-03,18.9233,2,0.9649826452922075,0.7165208526976149,1.3978915581932143,-0.056816156443711505,0.32654458216210885,1,2020-05-04,21.2467,31,0.12277985340823215,2020-05-04,21.2467,0.12277985340823215,2020-05-04,21.2467,0.12277985340823215
182,CRK,2020-04-03,6.44,2,0.9557874312080481,0.7117204650636866,1.3712744893994753,-0.05326152109646237,0.30662330000097826,1,2020-05-04,7.57,31,0.17546583850931674,2020-05-04,7.57,0.17546583850931674,2020-05-04,7.57,0.17546583850931674
183,CPF,2020-04-03,13.41,2,0.9570117456630918,0.7139990235365361,1.418853676325078,-0.06467064889837362,0.30906466184271436,1,2020-05-04,16.2,31,0.2080536912751677,2020-05-04,16.2,0.2080536912751677,2020-05-04,16.2,0.2080536912751677
184,COLD,2020-04-03,33.47,2,0.958435302479582,0.7128811928173667,1.3690961308604912,-0.05180672397035085,0.31253249021784096,1,2020-05-04,29.01,31,-0.13325365999402441,2020-05-04,29.01,-0.13325365999402441,2020-05-04,29.01,-0.13325365999402441
185,CNX,2020-04-03,6.93,2,0.9589090661445813,0.7105347936281028,1.3976065854415822,-0.05884317474238941,0.3136971860064348,1,2020-05-04,10.48,31,0.5122655122655124,2020-05-04,10.48,0.5122655122655124,2020-05-04,10.48,0.5122655122655124
186,CNQ,2020-04-03,6.645,2,0.9570406538772432,0.7108292132004645,1.390670870601109,-0.05770611982829979,0.3094863681916678,1,2020-05-05,7.89,32,0.18735891647855532,2020-05-04,7.93,0.19337848006019567,2020-05-04,7.93,0.19337848006019567
187,CNP,2020-04-03,13.44,2,0.9669023287307908,0.7077710553150525,1.3836733422659955,-0.052806786027656843,0.3314269171095416,1,2020-05-04,16.36,31,0.21726190476190477,2020-05-04,16.36,0.21726190476190477,2020-05-04,16.36,0.21726190476190477
188,CNO,2020-04-03,10.74,2,0.9543771467115747,0.7138871330879333,1.3654071811485042,-0.05222326572778645,0.3032224751943094,1,2020-05-04,13.45,31,0.2523277467411545,2020-05-04,13.45,0.2523277467411545,2020-05-04,13.45,0.2523277467411545
189,CNK,2020-04-03,8.39,2,0.9553816110095739,0.713540533899247,1.3689465306308892,-0.05277442508131705,0.30555023551605887,1,2020-05-04,13.7,31,0.6328963051251488,2020-05-04,13.7,0.6328963051251488,2020-05-04,13.7,0.6328963051251488
190,CNA,2020-04-03,27.64,2,0.9614242983410398,0.7180960699929569,1.373615817315915,-0.0518205484806988,0.31873399807737224,1,2020-05-04,30.58,31,0.10636758321273508,2020-05-04,30.58,0.10636758321273508,2020-05-04,30.58,0.10636758321273508
191,CLB,2020-04-03,9.9,2,0.955557807037149,0.7179086447961877,1.3501972699431293,-0.047946224546215374,0.30565110544742397,1,2020-05-04,18.59,31,0.8777777777777777,2020-05-04,18.59,0.8777777777777777,2020-05-04,18.59,0.8777777777777777
192,CWCO,2020-04-03,14.06,2,0.9547272657168469,0.7151884018153948,1.3628377378611345,-0.05143625290243168,0.30392947123874436,1,2020-05-04,14.32,31,0.018492176386913212,2020-05-04,14.32,0.018492176386913212,2020-05-04,14.32,0.018492176386913212
193,CWEN,2020-04-03,18.37,2,0.9638651731744532,0.7100716342656453,1.3818335145135965,-0.0532792203160648,0.3247098462194014,1,2020-05-04,19.7,31,0.0724006532389765,2020-05-04,19.7,0.0724006532389765,2020-05-04,19.7,0.0724006532389765
194,CZNC,2020-04-03,17.4,2,0.9565844684571353,0.7058843189579412,1.4784332013625878,-0.07831580392817639,0.3081643113284992,1,2020-05-04,18.35,31,0.05459770114942546,2020-05-04,18.35,0.05459770114942546,2020-05-04,18.35,0.05459770114942546
195,DAX,2020-04-03,19.5969,2,0.9617511309457738,0.7118276752266588,1.3636584262802574,-0.049357484928821915,0.3200045590860938,1,2020-05-04,22.09,31,0.127219100980257,2020-05-04,22.09,0.127219100980257,2020-05-04,22.09,0.127219100980257
196,DRN,2020-04-03,6.28,2,0.958867483741957,0.710194687333201,1.3606833489880779,-0.049619880285404226,0.313752060408047,1,2020-05-04,8.5,31,0.3535031847133757,2020-05-04,8.5,0.3535031847133757,2020-05-04,8.5,0.3535031847133757
197,DOC,2020-04-03,12.84,2,0.9540976068647667,0.7151478344973373,1.3943458610862005,-0.05947132320057291,0.30237503391429554,1,2020-05-04,14.71,31,0.14563862928348917,2020-05-04,14.71,0.14563862928348917,2020-05-04,14.71,0.14563862928348917
198,DNL,2020-04-03,25.72,2,0.9676004419642963,0.7141834897064465,1.3963744868653885,-0.05564709055684529,0.33234544929824006,1,2020-05-04,28.4198,31,0.10496889580093312,2020-05-04,28.4198,0.10496889580093312,2020-05-04,28.4198,0.10496889580093312
199,DMLP,2020-04-03,9.38,2,0.9588005855182616,0.71082993556235,1.3720359547153151,-0.052469626210237916,0.31351266540405565,1,2020-05-04,11.45,31,0.22068230277185483,2020-05-04,11.45,0.22068230277185483,2020-05-04,11.45,0.22068230277185483
200,DLS,2020-04-03,44.96,2,0.9563518691874251,0.7109411184974432,1.4244671367074164,-0.06635101792763308,0.3078012235791108,1,2020-05-04,50.93,31,0.13278469750889677,2020-05-04,50.93,0.13278469750889677,2020-05-04,50.93,0.13278469750889677
201,DJD,2020-04-03,29.15,2,0.9544704209316898,0.703249579220915,1.4743092956558903,-0.07796949729508604,0.30355001019182853,1,2020-05-04,32.3,31,0.10806174957118349,2020-05-04,32.3,0.10806174957118349,2020-05-04,32.3,0.10806174957118349
202,DIVO,2020-04-03,24.51,2,0.9667016838351702,0.7157935153376713,1.3846953585908568,-0.052935742567003806,0.33033520057138244,1,2020-05-04,27.16,31,0.10811913504691956,2020-05-04,27.16,0.10811913504691956,2020-05-04,27.16,0.10811913504691956
203,DIVB,2020-04-03,22.09,2,0.9589842230184418,0.711517119599539,1.3777710136349277,-0.05382830811896812,0.31384814436571506,1,2020-05-04,25.17,31,0.13942960615663205,2020-05-04,25.17,0.13942960615663205,2020-05-04,25.17,0.13942960615663205
204,CGW,2020-04-03,31.51,2,0.9648173518805866,0.7113247477215695,1.5042190952624956,-0.08230408838454237,0.3258860825324056,1,2020-05-04,34.71,31,0.1015550618851158,2020-05-04,34.71,0.1015550618851158,2020-05-04,34.71,0.1015550618851158
205,GSJY,2020-04-03,26.2355,2,0.9610370050980188,0.7108642372991701,1.391296345844557,-0.056565388824918336,0.3184221004585077,1,2020-05-04,28.3378,31,0.08013188237312052,2020-05-04,28.3378,0.08013188237312052,2020-05-04,28.3378,0.08013188237312052
206,DGRS,2020-04-03,22.8267,2,0.9561708876274936,0.7104001258910203,1.375930742275447,-0.054325498352885256,0.30759334626628876,1,2020-05-04,26.7981,31,0.17398047023879942,2020-05-04,26.7981,0.17398047023879942,2020-05-04,26.7981,0.17398047023879942
207,DEW,2020-04-03,32.9805,2,0.9573319926055768,0.7073454443299473,1.4987108492934818,-0.08312285985162154,0.30967397092543836,1,2020-05-04,36.18,31,0.09701187065083915,2020-05-04,36.18,0.09701187065083915,2020-05-04,36.18,0.09701187065083915
208,DEUS,2020-04-03,24.75,2,0.9574761690174397,0.7120706226441831,1.3860692187406927,-0.0563855227277894,0.31038382467619174,1,2020-05-04,28.9,31,0.16767676767676762,2020-05-04,28.9,0.16767676767676762,2020-05-04,28.9,0.16767676767676762
209,DEI,2020-04-03,27.6,2,0.962059871883818,0.7070352862294977,1.367516578113273,-0.05033983855715354,0.32106675682191377,1,2020-05-04,28.55,31,0.034420289855072436,2020-05-04,28.55,0.034420289855072436,2020-05-04,28.55,0.034420289855072436
