ticker,date,bar_count,s_n_quarantine,s_n_production,abs_diff,F_n_quarantine,F_n_production,F_n_abs_diff,cohort,pass_strict
AACG,2020-05-22,37,1.4206227716291453,1.4206227716291453,0.0,1.8297514466599356,1.8297514466599356,0.0,EST,False
AAL,2020-04-02,2,0.33312770136470543,0.33312770136470543,0.0,0.8579073837498814,0.8579073837498814,0.0,W1,True
AAL,2020-04-03,3,1.0792504563168828,1.0792504563168828,0.0,1.4678266432838525,1.4678266432838525,0.0,W1,True
AAL,2020-04-06,4,1.0263992712339471,1.0263992712339471,0.0,1.4042796845686742,1.4042796845686742,0.0,W1,True
AAL,2020-04-07,5,1.1771144777488056,1.1771144777488056,0.0,1.5575460667129057,1.5575460667129057,0.0,W1,True
AAL,2020-04-08,6,0.854568745769669,0.854568745769669,0.0,1.2255240923043966,1.2255240923043966,0.0,W1,True
AAL,2020-04-09,7,0.7424548899494439,0.7424548899494439,0.0,1.124680467238949,1.124680467238949,0.0,W1,True
AAL,2020-04-13,8,1.2973220981378148,1.2973220981378148,0.0,1.8584236586681475,1.8584236586681475,0.0,W1,True
AAL,2020-04-14,9,0.31864585366569015,0.31864585366569015,0.0,0.891042050242441,0.891042050242441,0.0,W1,True
AAL,2020-04-15,10,0.7872325243465622,0.7872325243465622,0.0,1.2402570610540686,1.2402570610540686,0.0,W1,True
AAL,2020-04-16,11,0.8538986419480155,0.8538986419480155,0.0,1.3443166052461875,1.3443166052461875,0.0,W1,True
AAL,2020-04-17,12,0.6468182943676458,0.6468182943676458,0.0,1.138103271933868,1.138103271933868,0.0,W1,True
AAL,2020-04-20,13,1.4503354570288218,1.4503354570288218,0.0,1.961782095429986,1.961782095429986,0.0,W1,True
AAL,2020-04-21,14,0.7659415361216628,0.7659415361216628,0.0,1.1887949251426808,1.1887949251426808,0.0,W1,True
AAL,2020-04-22,15,1.391656140079565,1.391656140079565,0.0,1.7784861964177126,1.7784861964177126,0.0,W1,True
AAL,2020-04-23,16,0.9441866994574691,0.9441866994574691,0.0,1.3886505183165248,1.3886505183165248,0.0,W1,True
AAL,2020-04-24,17,1.448728296016166,1.448728296016166,0.0,1.861723010611691,1.861723010611691,0.0,W1,True
AAL,2020-04-27,18,0.9901581329833552,0.9901581329833552,0.0,1.3645460258760362,1.3645460258760362,0.0,W1,True
AAL,2020-04-28,19,0.9466540863139126,0.9466540863139126,0.0,1.4211896161575057,1.4211896161575057,0.0,W1,True
AAL,2020-04-29,20,1.696347133291276,1.696347133291276,0.0,2.2710965916972503,2.2710965916972503,0.0,W1,True
AAL,2020-04-30,21,0.4928821849138699,0.4928821849138699,0.0,1.0545540270289524,1.0545540270289524,0.0,EST,False
AAL,2020-05-01,22,0.8392491818001335,0.8392491818001335,0.0,1.4293253813135915,1.4293253813135915,0.0,EST,False
AAL,2020-05-04,23,0.8564651182121114,0.8564651182121114,0.0,1.317532100900047,1.317532100900047,0.0,EST,False
AAL,2020-05-05,24,1.7454670404562695,1.7454670404562695,0.0,2.1952628700385484,2.1952628700385484,0.0,EST,False
AAL,2020-05-06,25,1.3600203189538664,1.3600203189538664,0.0,1.7592911428962168,1.7592911428962168,0.0,EST,False
AAL,2020-05-07,26,1.1247515122625882,1.1247515122625882,0.0,1.5151561967522882,1.5151561967522882,0.0,EST,False
AAL,2020-05-08,27,1.4119156883405024,1.4119156883405024,0.0,1.8004731195216794,1.8004731195216794,0.0,EST,False
AAL,2020-05-11,28,1.287210747245716,1.287210747245716,0.0,1.7228552512020878,1.7228552512020878,0.0,EST,False
AAL,2020-05-12,29,1.2372832924321444,1.2372832924321444,0.0,1.632304354234051,1.632304354234051,0.0,EST,False
AAL,2020-05-13,30,1.270508108573363,1.270508108573363,0.0,1.6563283833973388,1.6563283833973388,0.0,EST,False
AAL,2020-05-14,31,1.1881044945894843,1.1881044945894843,0.0,1.57162584877937,1.57162584877937,0.0,EST,False
AAL,2020-05-15,32,1.4116289659089298,1.4116289659089298,0.0,1.8074225454158501,1.8074225454158501,0.0,EST,False
AAL,2020-05-18,33,1.1317843640775034,1.1317843640775034,0.0,1.5267066693519906,1.5267066693519906,0.0,EST,False
AAL,2020-05-19,34,1.1834207635684002,1.1834207635684002,0.0,1.6373718064054117,1.6373718064054117,0.0,EST,False
AAL,2020-05-20,35,1.4527886845791567,1.4527886845791567,0.0,1.8718835281317374,1.8718835281317374,0.0,EST,False
AAL,2020-05-21,36,1.3455435376213523,1.3455435376213523,0.0,1.7327328688646508,1.7327328688646508,0.0,EST,False
AAL,2020-05-22,37,1.2393831005556406,1.2393831005556406,0.0,1.6091382819192135,1.6091382819192135,0.0,EST,False
AAL,2020-05-26,38,1.1559083124394194,1.1559083124394194,0.0,1.6409082624410032,1.6409082624410032,0.0,EST,False
AAL,2020-05-27,39,1.4682544960441912,1.4682544960441912,0.0,1.9791369993296315,1.9791369993296315,0.0,EST,False
AAL,2020-05-28,40,1.1121288398199634,1.1121288398199634,0.0,1.5945694100205718,1.5945694100205718,0.0,EST,False
AAL,2020-05-29,41,1.8041473233575265,1.8041473233575265,0.0,2.387033116564076,2.387033116564076,0.0,EST,False
AAOI,2020-04-02,2,0.3861315331718183,0.3861315331718183,0.0,0.8990639075456572,0.8990639075456572,0.0,W1,True
AAOI,2020-04-03,3,0.5080508752356853,0.5080508752356853,0.0,0.938816771005988,0.938816771005988,0.0,W1,True
AAOI,2020-04-06,4,1.14842577846738,1.14842577846738,0.0,1.5113001511129656,1.5113001511129656,0.0,W1,True
AAOI,2020-04-08,6,1.0415278311569403,1.0415278311569403,0.0,1.4688579362338112,1.4688579362338112,0.0,W1,True
AAOI,2020-04-09,7,1.1395352556083342,1.1395352556083342,0.0,1.4928981025177699,1.4928981025177699,0.0,W1,True
AAOI,2020-04-13,8,0.8334501026377557,0.8334501026377557,0.0,1.1846370087436957,1.1846370087436957,0.0,W1,True
AAOI,2020-04-14,9,1.120125477458548,1.120125477458548,0.0,1.490111810453493,1.490111810453493,0.0,W1,True
AAOI,2020-04-15,10,0.7647467573397135,0.7647467573397135,0.0,1.1240453832696609,1.1240453832696609,0.0,W1,True
AAOI,2020-04-16,11,0.6961309813499569,0.6961309813499569,0.0,1.0607240523982058,1.0607240523982058,0.0,W1,True
AAOI,2020-04-17,12,1.3193097023736577,1.3193097023736577,0.0,1.7080996339599341,1.7080996339599341,0.0,W1,True
AAOI,2020-04-20,13,0.7681998662237418,0.7681998662237418,0.0,1.1158985842822262,1.1158985842822262,0.0,W1,True
AAOI,2020-04-21,14,1.2822739220562227,1.2822739220562227,0.0,1.6302301426825443,1.6302301426825443,0.0,W1,True
AAOI,2020-04-22,15,0.9046992660389158,0.9046992660389158,0.0,1.258113108531879,1.258113108531879,0.0,W1,True
AAOI,2020-04-23,16,1.320124082733974,1.320124082733974,0.0,1.6792929023537433,1.6792929023537433,0.0,W1,True
AAOI,2020-04-24,17,0.9975753094390873,0.9975753094390873,0.0,1.3569346432664935,1.3569346432664935,0.0,W1,True
AAOI,2020-04-27,18,0.9302590705146503,0.9302590705146503,0.0,1.2952063014211466,1.2952063014211466,0.0,W1,True
AAOI,2020-04-28,19,0.815398310425863,0.815398310425863,0.0,1.18261083724296,1.18261083724296,0.0,W1,True
AAOI,2020-04-29,20,1.475384073269638,1.475384073269638,0.0,1.8697619399199703,1.8697619399199703,0.0,W1,True
AAOI,2020-04-30,21,0.8430399480487611,0.8430399480487611,0.0,1.304539571289112,1.304539571289112,0.0,EST,False
AAOI,2020-05-01,22,1.5781546155297137,1.5781546155297137,0.0,2.0189473998803678,2.0189473998803678,0.0,EST,False
AAOI,2020-05-04,23,0.8760752114918048,0.8760752114918048,0.0,1.3064212725831537,1.3064212725831537,0.0,EST,False
AAOI,2020-05-05,24,1.523538237458106,1.523538237458106,0.0,1.9256846432128238,1.9256846432128238,0.0,EST,False
AAOI,2020-05-06,25,1.0049350160955788,1.0049350160955788,0.0,1.3744723379686774,1.3744723379686774,0.0,EST,False
AAOI,2020-05-07,26,1.3001512486525681,1.3001512486525681,0.0,1.7598781466196445,1.7598781466196445,0.0,EST,False
AAOI,2020-05-08,27,1.229839029742824,1.229839029742824,0.0,1.884753676866831,1.884753676866831,0.0,EST,False
AAOI,2020-05-11,28,0.5345938900577399,0.5345938900577399,0.0,1.2033757415709219,1.2033757415709219,0.0,EST,False
AAOI,2020-05-12,29,0.740000003097718,0.740000003097718,0.0,1.2718150589182722,1.2718150589182722,0.0,EST,False
AAOI,2020-05-13,30,1.079066320371261,1.079066320371261,0.0,1.4605193789518078,1.4605193789518078,0.0,EST,False
AAOI,2020-05-14,31,1.4194378199552857,1.4194378199552857,0.0,1.856394105848616,1.856394105848616,0.0,EST,False
AAOI,2020-05-15,32,1.1342850588901496,1.1342850588901496,0.0,1.52987588926129,1.52987588926129,0.0,EST,False
AAOI,2020-05-18,33,1.26446815461032,1.26446815461032,0.0,1.7093917320529437,1.7093917320529437,0.0,EST,False
AAOI,2020-05-19,34,1.1819665622729545,1.1819665622729545,0.0,1.5878426301672717,1.5878426301672717,0.0,EST,False
AAOI,2020-05-20,35,1.2010015659028515,1.2010015659028515,0.0,1.5786799280583454,1.5786799280583454,0.0,EST,False
AAOI,2020-05-21,36,1.1353460338870063,1.1353460338870063,0.0,1.5079769770534428,1.5079769770534428,0.0,EST,False
AAOI,2020-05-22,37,1.2860785451735761,1.2860785451735761,0.0,1.660012743991227,1.660012743991227,0.0,EST,False
AAOI,2020-05-26,38,1.1300553462811354,1.1300553462811354,0.0,1.5093038458617687,1.5093038458617687,0.0,EST,False
AAOI,2020-05-27,39,1.0745336110305423,1.0745336110305423,0.0,1.457660701166771,1.457660701166771,0.0,EST,False
AAOI,2020-05-28,40,0.8188041085151571,0.8188041085151571,0.0,1.1935584006038011,1.1935584006038011,0.0,EST,False
AAOI,2020-05-29,41,1.046623362449855,1.046623362449855,0.0,1.4233670099741975,1.4233670099741975,0.0,EST,False
ABCB,2020-04-02,2,0.28057423749056737,0.28057423749056737,0.0,0.8171009432672487,0.8171009432672487,0.0,W1,True
ABCB,2020-04-03,3,0.2683065149895823,0.2683065149895823,0.0,0.8998286503116333,0.8998286503116333,0.0,W1,True
ABCB,2020-04-06,4,0.42161104939517036,0.42161104939517036,0.0,1.114178389459556,1.114178389459556,0.0,W1,True
ABCB,2020-04-07,5,0.12526899751278286,0.12526899751278286,0.0,0.9146095326984119,0.9146095326984119,0.0,W1,True
ABCB,2020-04-08,6,0.9263811140693826,0.9263811140693826,0.0,1.3835443757541595,1.3835443757541595,0.0,W1,True
ABCB,2020-04-09,7,0.8713363600123146,0.8713363600123146,0.0,1.364593681040612,1.364593681040612,0.0,W1,True
ABCB,2020-04-13,8,1.1958608205707186,1.1958608205707186,0.0,1.8657518829298605,1.8657518829298605,0.0,W1,True
ABCB,2020-04-14,9,0.27965451533587504,0.27965451533587504,0.0,1.077982565343874,1.077982565343874,0.0,W1,True
ABCB,2020-04-15,10,0.8407574896235026,0.8407574896235026,0.0,1.3284627477713826,1.3284627477713826,0.0,W1,True
ABCB,2020-04-16,11,0.8827688543845578,0.8827688543845578,0.0,1.399065005585085,1.399065005585085,0.0,W1,True
ABCB,2020-04-17,12,1.2921008208508074,1.2921008208508074,0.0,1.9572722220276964,1.9572722220276964,0.0,W1,True
ABCB,2020-04-20,13,0.3266285669856567,0.3266285669856567,0.0,1.0283059448405352,1.0283059448405352,0.0,W1,True
ABCB,2020-04-21,14,0.47253051447797395,0.47253051447797395,0.0,1.133009588644631,1.133009588644631,0.0,W1,True
ABCB,2020-04-22,15,0.869016362469985,0.869016362469985,0.0,1.347294187813976,1.347294187813976,0.0,W1,True
ABCB,2020-04-23,16,1.3529404447836353,1.3529404447836353,0.0,1.8459111179905967,1.8459111179905967,0.0,W1,True
ABCB,2020-04-24,17,0.9797574823337318,0.9797574823337318,0.0,1.4618800964534653,1.4618800964534653,0.0,W1,True
ABCB,2020-04-27,18,0.9577942283491202,0.9577942283491202,0.0,1.4553746597538453,1.4553746597538453,0.0,W1,True
ABCB,2020-04-28,19,0.8850127371650712,0.8850127371650712,0.0,1.392106515394929,1.392106515394929,0.0,W1,True
ABCB,2020-04-29,20,1.5197043297422708,1.5197043297422708,0.0,2.0465784663568,2.0465784663568,0.0,W1,True
ABCB,2020-04-30,21,1.3771817556736023,1.3771817556736023,0.0,1.9823926342681906,1.9823926342681906,0.0,EST,False
ABCB,2020-05-01,22,0.7119292106904215,0.7119292106904215,0.0,1.4273689208891622,1.4273689208891622,0.0,EST,False
ABCB,2020-05-04,23,0.9385981577127818,0.9385981577127818,0.0,1.466962676113916,1.466962676113916,0.0,EST,False
ABCB,2020-05-05,24,1.848846418469933,1.848846418469933,0.0,2.456230338494484,2.456230338494484,0.0,EST,False
ABCB,2020-05-06,25,1.0718217468042472,1.0718217468042472,0.0,1.5989056619612154,1.5989056619612154,0.0,EST,False
ABCB,2020-05-07,26,1.1812513711856663,1.1812513711856663,0.0,1.668105959136373,1.668105959136373,0.0,EST,False
ABCB,2020-05-08,27,1.4774267631396591,1.4774267631396591,0.0,1.9784862147904292,1.9784862147904292,0.0,EST,False
ABCB,2020-05-11,28,1.4430729119670738,1.4430729119670738,0.0,2.0493662040347846,2.0493662040347846,0.0,EST,False
ABCB,2020-05-12,29,0.7340634666209941,0.7340634666209941,0.0,1.4554967208934735,1.4554967208934735,0.0,EST,False
ABCB,2020-05-13,30,1.025507570995219,1.025507570995219,0.0,1.4786796391405412,1.4786796391405412,0.0,EST,False
ABCB,2020-05-14,31,1.7786538237883793,1.7786538237883793,0.0,2.3778845084483455,2.3778845084483455,0.0,EST,False
ABCB,2020-05-15,32,0.7430287950247849,0.7430287950247849,0.0,1.3832564089942903,1.3832564089942903,0.0,EST,False
ABCB,2020-05-18,33,0.8291373068586965,0.8291373068586965,0.0,1.4279637227171529,1.4279637227171529,0.0,EST,False
ABCB,2020-05-19,34,0.7302737525125315,0.7302737525125315,0.0,1.3438421092589166,1.3438421092589166,0.0,EST,False
ABCB,2020-05-20,35,0.825604763402361,0.825604763402361,0.0,1.5070704209532764,1.5070704209532764,0.0,EST,False
ABCB,2020-05-21,36,0.866171017668298,0.866171017668298,0.0,1.48493339963126,1.48493339963126,0.0,EST,False
ABCB,2020-05-22,37,1.09176176033091,1.09176176033091,0.0,1.60520272076903,1.60520272076903,0.0,EST,False
ABCB,2020-05-26,38,1.7445055177255921,1.7445055177255921,0.0,2.3455458529207114,2.3455458529207114,0.0,EST,False
ABCB,2020-05-27,39,0.7121528834924347,0.7121528834924347,0.0,1.3816733796524299,1.3816733796524299,0.0,EST,False
ABCB,2020-05-28,40,0.7792970716921058,0.7792970716921058,0.0,1.488095534664955,1.488095534664955,0.0,EST,False
ABCB,2020-05-29,41,0.9052582861212504,0.9052582861212504,0.0,1.6710939123744948,1.6710939123744948,0.0,EST,False
ABEQ,2020-04-02,2,0.3952538001515803,0.3952538001515803,0.0,0.9061472116856489,0.9061472116856489,0.0,W1,True
ABEQ,2020-04-03,3,1.0784010095661742,1.0784010095661742,0.0,1.4515064035491858,1.4515064035491858,0.0,W1,True
ABEQ,2020-04-06,4,0.9891541357648872,0.9891541357648872,0.0,1.3721198022298435,1.3721198022298435,0.0,W1,True
ABEQ,2020-04-07,5,0.8211590115888884,0.8211590115888884,0.0,1.208862806483261,1.208862806483261,0.0,W1,True
ABEQ,2020-04-08,6,1.231763212085689,1.231763212085689,0.0,1.6172833858037812,1.6172833858037812,0.0,W1,True
ABEQ,2020-04-09,7,0.7511192282184707,0.7511192282184707,0.0,1.1093747662135964,1.1093747662135964,0.0,W1,True
ABEQ,2020-04-13,8,0.6789255186086649,0.6789255186086649,0.0,1.0423074219960275,1.0423074219960275,0.0,W1,True
ABEQ,2020-04-14,9,1.2737249947893678,1.2737249947893678,0.0,1.6419186675291166,1.6419186675291166,0.0,W1,True
ABEQ,2020-04-15,10,0.7149930348649407,0.7149930348649407,0.0,1.0775288929818414,1.0775288929818414,0.0,W1,True
ABEQ,2020-04-16,11,0.6622321494868618,0.6622321494868618,0.0,1.0288977214939665,1.0288977214939665,0.0,W1,True
ABEQ,2020-04-17,12,1.3891224205741137,1.3891224205741137,0.0,1.7466599952217088,1.7466599952217088,0.0,W1,True
ABEQ,2020-04-20,13,0.7251036051319072,0.7251036051319072,0.0,1.0796508728148944,1.0796508728148944,0.0,W1,True
ABEQ,2020-04-21,14,1.4369787084150967,1.4369787084150967,0.0,1.8194443968020753,1.8194443968020753,0.0,W1,True
ABEQ,2020-04-22,15,0.7969465669452371,0.7969465669452371,0.0,1.1560714599032,1.1560714599032,0.0,W1,True
ABEQ,2020-04-23,16,1.4636536367850268,1.4636536367850268,0.0,1.8430856756504663,1.8430856756504663,0.0,W1,True
ABEQ,2020-04-24,17,1.2363713263853535,1.2363713263853535,0.0,1.5841461460492436,1.5841461460492436,0.0,W1,True
ABEQ,2020-04-27,18,1.05121859538417,1.05121859538417,0.0,1.3924653105844311,1.3924653105844311,0.0,W1,True
ABEQ,2020-04-28,19,0.9982546278858999,0.9982546278858999,0.0,1.3400534912198918,1.3400534912198918,0.0,W1,True
ABEQ,2020-04-29,20,1.365173749035184,1.365173749035184,0.0,1.7167000710571578,1.7167000710571578,0.0,W1,True
ABEQ,2020-04-30,21,0.9415916458148661,0.9415916458148661,0.0,1.3093754847584445,1.3093754847584445,0.0,EST,False
ABEQ,2020-05-01,22,1.4195576360225388,1.4195576360225388,0.0,1.8166933604423903,1.8166933604423903,0.0,EST,False
ABEQ,2020-05-04,23,0.9498335410791386,0.9498335410791386,0.0,1.3111126808011155,1.3111126808011155,0.0,EST,False
ABEQ,2020-05-05,24,1.7468722650321566,1.7468722650321566,0.0,2.175485769088974,2.175485769088974,0.0,EST,False
ABEQ,2020-05-06,25,1.0090847058276111,1.0090847058276111,0.0,1.3660823059392508,1.3660823059392508,0.0,EST,False
ABEQ,2020-05-07,26,1.3279253515606488,1.3279253515606488,0.0,1.690837401271372,1.690837401271372,0.0,EST,False
ABEQ,2020-05-08,27,1.5550779659461786,1.5550779659461786,0.0,1.9323666691603825,1.9323666691603825,0.0,EST,False
ABEQ,2020-05-11,28,0.9975434426318643,0.9975434426318643,0.0,1.36581617959973,1.36581617959973,0.0,EST,False
ABEQ,2020-05-12,29,1.5077567578046835,1.5077567578046835,0.0,1.8786510335658915,1.8786510335658915,0.0,EST,False
ABEQ,2020-05-13,30,1.1221975039158554,1.1221975039158554,0.0,1.4782929343473654,1.4782929343473654,0.0,EST,False
ABEQ,2020-05-14,31,1.0572192497713455,1.0572192497713455,0.0,1.426872239475989,1.426872239475989,0.0,EST,False
ABEQ,2020-05-15,32,1.6587620942421626,1.6587620942421626,0.0,2.035688758136943,2.035688758136943,0.0,EST,False
ABEQ,2020-05-18,33,1.0590496292722213,1.0590496292722213,0.0,1.4240678399099767,1.4240678399099767,0.0,EST,False
ABEQ,2020-05-19,34,1.0721925383735746,1.0721925383735746,0.0,1.4409504486084979,1.4409504486084979,0.0,EST,False
ABEQ,2020-05-20,35,1.7479852461862153,1.7479852461862153,0.0,2.1336742189848317,2.1336742189848317,0.0,EST,False
ABEQ,2020-05-21,36,1.5059436335501382,1.5059436335501382,0.0,1.8659625523355832,1.8659625523355832,0.0,EST,False
ABEQ,2020-05-22,37,1.2594423212798667,1.2594423212798667,0.0,1.6179120222304482,1.6179120222304482,0.0,EST,False
ABEQ,2020-05-26,38,1.5705346489676062,1.5705346489676062,0.0,1.9276205605913943,1.9276205605913943,0.0,EST,False
ABEQ,2020-05-28,40,1.1319043203429087,1.1319043203429087,0.0,1.551428629449042,1.551428629449042,0.0,EST,False
ABEQ,2020-05-29,41,1.8589361385437566,1.8589361385437566,0.0,2.2183348660808466,2.2183348660808466,0.0,EST,False
ABM,2020-04-02,2,0.2806118606995546,0.2806118606995546,0.0,0.8171301565544231,0.8171301565544231,0.0,W1,True
ABM,2020-04-03,3,0.2906520339839634,0.2906520339839634,0.0,0.9112639824916411,0.9112639824916411,0.0,W1,True
ABM,2020-04-06,4,0.3920203922790859,0.3920203922790859,0.0,1.044097200360307,1.044097200360307,0.0,W1,True
ABM,2020-04-07,5,0.2939377481603143,0.2939377481603143,0.0,1.036617874397179,1.036617874397179,0.0,W1,True
ABM,2020-04-08,6,0.0708573696143278,0.0708573696143278,0.0,0.7304627061837465,0.7304627061837465,0.0,W1,True
ABM,2020-04-09,7,0.9303510515682961,0.9303510515682961,0.0,1.4637217180560358,1.4637217180560358,0.0,W1,True
ABM,2020-04-13,8,0.881954495274502,0.881954495274502,0.0,1.4030033448245478,1.4030033448245478,0.0,W1,True
ABM,2020-04-14,9,0.7087979852926176,0.7087979852926176,0.0,1.248903344000135,1.248903344000135,0.0,W1,True
ABM,2020-04-15,10,1.293154602047404,1.293154602047404,0.0,1.943304072777523,1.943304072777523,0.0,W1,True
ABM,2020-04-16,11,0.3239028188081178,0.3239028188081178,0.0,0.9662198852971599,0.9662198852971599,0.0,W1,True
ABM,2020-04-17,12,0.2799629571423777,0.2799629571423777,0.0,0.8754693201005288,0.8754693201005288,0.0,W1,True
ABM,2020-04-20,13,0.2575200178975394,0.2575200178975394,0.0,0.9259708084014544,0.9259708084014544,0.0,W1,True
ABM,2020-04-21,14,0.32388068582283447,0.32388068582283447,0.0,1.0148193879602316,1.0148193879602316,0.0,W1,True
ABM,2020-04-22,15,0.8416447292332793,0.8416447292332793,0.0,1.3683490445584618,1.3683490445584618,0.0,W1,True
ABM,2020-04-23,16,1.3795762997386736,1.3795762997386736,0.0,1.893157184342303,1.893157184342303,0.0,W1,True
ABM,2020-04-24,17,0.9408768614091173,0.9408768614091173,0.0,1.3916943665748356,1.3916943665748356,0.0,W1,True
ABM,2020-04-27,18,0.9416715544417277,0.9416715544417277,0.0,1.4197836785793831,1.4197836785793831,0.0,W1,True
ABM,2020-04-28,19,0.9175046675279794,0.9175046675279794,0.0,1.4101231150047977,1.4101231150047977,0.0,W1,True
ABM,2020-04-29,20,0.8950828625195407,0.8950828625195407,0.0,1.3765371081960276,1.3765371081960276,0.0,W1,True
ABM,2020-04-30,21,1.6186880742883887,1.6186880742883887,0.0,2.251887009994684,2.251887009994684,0.0,EST,False
ABM,2020-05-01,22,0.720815381628849,0.720815381628849,0.0,1.4389303402819236,1.4389303402819236,0.0,EST,False
ABM,2020-05-04,23,0.8713558607549358,0.8713558607549358,0.0,1.379770277476633,1.379770277476633,0.0,EST,False
ABM,2020-05-05,24,1.9112512543576035,1.9112512543576035,0.0,2.559493552685469,2.559493552685469,0.0,EST,False
ABM,2020-05-06,25,0.9638362998790497,0.9638362998790497,0.0,1.4852599884387996,1.4852599884387996,0.0,EST,False
ABM,2020-05-07,26,1.2110451586611175,1.2110451586611175,0.0,1.7485403513231175,1.7485403513231175,0.0,EST,False
ABM,2020-05-08,27,1.6279836541964472,1.6279836541964472,0.0,2.1662053612123673,2.1662053612123673,0.0,EST,False
ABM,2020-05-11,28,1.0309057807780124,1.0309057807780124,0.0,1.5515222505718833,1.5515222505718833,0.0,EST,False
ABM,2020-05-12,29,1.6346917264567444,1.6346917264567444,0.0,2.1693787655477603,2.1693787655477603,0.0,EST,False
ABM,2020-05-13,30,1.5781207491920237,1.5781207491920237,0.0,2.1799673446687255,2.1799673446687255,0.0,EST,False
ABM,2020-05-14,31,0.6868999476521253,0.6868999476521253,0.0,1.3076821189737995,1.3076821189737995,0.0,EST,False
