file_idx,chunk,phi,energy,alpha,file
7,26,0.45342529576161045,0.07797743380069733,0.5336988535165637,Love Poems and Others.txt
7,27,0.5117660760160941,0.075483538210392,0.554118126605633,Love Poems and Others.txt
7,28,0.4170986655946455,0.07579449564218521,0.520984532958126,Love Poems and Others.txt
7,29,0.3858502492445707,0.07623226940631866,0.5100475872355998,Love Poems and Others.txt
7,30,0.43464270392324306,0.07149432599544525,0.5271249463731351,Love Poems and Others.txt
7,31,0.43854380807690935,0.07867983728647232,0.5284903328269184,Love Poems and Others.txt
7,32,0.3730107808516111,0.08293675631284714,0.505553773298064,Love Poems and Others.txt
7,33,0.4234212016259453,0.08319258689880371,0.5231974205690809,Love Poems and Others.txt
7,34,0.3518833433786667,0.07676952332258224,0.4981591701825334,Love Poems and Others.txt
7,35,0.3440779631375085,0.0753188505768776,0.49542728709812806,Love Poems and Others.txt
7,36,0.37025271149472894,0.07939953356981277,0.5045884490231552,Love Poems and Others.txt
7,37,0.3719497297157978,0.07180508226156235,0.5051824054005294,Love Poems and Others.txt
7,38,0.4191948378304247,0.06757660955190659,0.5217181932406488,Love Poems and Others.txt
7,39,0.41008488964389306,0.05598525330424309,0.5185297113753627,Love Poems and Others.txt
7,40,0.41962602255597564,0.06842609494924545,0.5218691078945916,Love Poems and Others.txt
7,41,0.4143303288298998,0.07010164111852646,0.5200156150904651,Love Poems and Others.txt
7,42,0.3264769100440177,0.06947631388902664,0.4892669185154064,Love Poems and Others.txt
7,43,0.32807172926681316,0.06385253369808197,0.4898251052433848,Love Poems and Others.txt
7,44,0.3600706363409802,0.06659907102584839,0.5010247227193433,Love Poems and Others.txt
7,45,0.3802060794881638,0.07459944486618042,0.5080721278208575,Love Poems and Others.txt
7,46,0.37323768933379575,0.07689525187015533,0.5056331912668287,Love Poems and Others.txt
7,47,0.38303038450496446,0.07778936624526978,0.5090606345767378,Love Poems and Others.txt
7,48,0.3434655418624124,0.07619314640760422,0.49521293965184454,Love Poems and Others.txt
7,49,0.33373033511735384,0.06373314559459686,0.491805617291074,Love Poems and Others.txt
7,50,0.3747816873185398,0.0788198783993721,0.5061735905614891,Love Poems and Others.txt
7,51,0.4278111384379684,0.08296588808298111,0.5247338984532892,Love Poems and Others.txt
7,52,0.448298936115698,0.08761682361364365,0.5319046276404945,Love Poems and Others.txt
7,53,0.4234311050949963,0.07840985059738159,0.5232008867832489,Love Poems and Others.txt
7,54,0.44248967300571984,0.08037155121564865,0.5298713855520022,Love Poems and Others.txt
7,55,0.43669067140686463,0.0705282911658287,0.5278417349924028,Love Poems and Others.txt
7,56,0.4548164826939827,0.06283630430698395,0.5341857689428942,Love Poems and Others.txt
7,57,0.44812590072516695,0.0613950677216053,0.5318440652538087,Love Poems and Others.txt
7,58,0.4574053921617324,0.0710039809346199,0.5350918872566066,Love Poems and Others.txt
7,59,0.4446780358361687,0.06707846373319626,0.5306373125426593,Love Poems and Others.txt
8,0,0.4068303684539915,0.07735034078359604,0.5173906289588973,Paradise Lost.txt
8,1,0.331479126260209,0.08035022765398026,0.49101769419107344,Paradise Lost.txt
8,2,0.36966533934984236,0.07235950231552124,0.5043828687724451,Paradise Lost.txt
8,3,0.35429972850327873,0.07370030879974365,0.4990049049761478,Paradise Lost.txt
8,4,0.3515917897463327,0.07175535708665848,0.4980571264112167,Paradise Lost.txt
8,5,0.37867805018941825,0.06740349531173706,0.5075373175662966,Paradise Lost.txt
8,6,0.3672587375151108,0.07265537977218628,0.503540558130289,Paradise Lost.txt
8,7,0.39085908421849924,0.0767684355378151,0.5118006794764749,Paradise Lost.txt
8,8,0.3914621642869539,0.07236651331186295,0.512011757500434,Paradise Lost.txt
8,9,0.4222006208939412,0.08177424222230911,0.5227702173128796,Paradise Lost.txt
8,10,0.442004372423849,0.0824728012084961,0.5297015303483473,Paradise Lost.txt
8,11,0.47905404203627594,0.06429030001163483,0.5426689147126967,Paradise Lost.txt
8,12,0.5084732285795381,0.075755275785923,0.5529656300028385,Paradise Lost.txt
8,13,0.4664398236991092,0.06754089891910553,0.5382539382946884,Paradise Lost.txt
8,14,0.43224256796844707,0.06939689815044403,0.5262848987889567,Paradise Lost.txt
8,15,0.46132255929159577,0.06784337013959885,0.5364628957520587,Paradise Lost.txt
8,16,0.40366415753759144,0.07675487548112869,0.5162824551381572,Paradise Lost.txt
8,17,0.4950405523058951,0.07447021454572678,0.5482641933070634,Paradise Lost.txt
8,18,0.4637608812318911,0.06868927925825119,0.5373163084311621,Paradise Lost.txt
8,19,0.5099882550401438,0.08105427771806717,0.5534958892640505,Paradise Lost.txt
8,20,0.38846823797078095,0.07917384058237076,0.5109638832897735,Paradise Lost.txt
8,21,0.3994958610115399,0.07330746203660965,0.5148235513540391,Paradise Lost.txt
8,22,0.41403867300516745,0.07565169781446457,0.5199135355518087,Paradise Lost.txt
8,23,0.39077433320201466,0.07068970054388046,0.5117710166207052,Paradise Lost.txt
8,24,0.4090881745508158,0.0687900260090828,0.5181808610927856,Paradise Lost.txt
8,25,0.4101434165847681,0.07197503745555878,0.5185501958046689,Paradise Lost.txt
8,26,0.4003364010699746,0.07375092059373856,0.5151177403744911,Paradise Lost.txt
8,27,0.3560976315277426,0.07450063526630402,0.4996341710347099,Paradise Lost.txt
8,28,0.3873914917563253,0.07053016126155853,0.5105870221147139,Paradise Lost.txt
8,29,0.4029242006631238,0.07803114503622055,0.5160234702320933,Paradise Lost.txt
8,30,0.4513815993610677,0.08515571057796478,0.5329835597763737,Paradise Lost.txt
8,31,0.41270927676877583,0.06594794243574142,0.5194482468690715,Paradise Lost.txt
8,32,0.40487349483346735,0.06664572656154633,0.5167057231917136,Paradise Lost.txt
8,33,0.38493085677433947,0.06797825545072556,0.5097257998710188,Paradise Lost.txt
8,34,0.41621183932671096,0.07559935748577118,0.5206741437643488,Paradise Lost.txt
8,35,0.3102965898666883,0.06653998047113419,0.4836038064533409,Paradise Lost.txt
8,36,0.34530720392684777,0.07288940995931625,0.4958575213743967,Paradise Lost.txt
8,37,0.33851578268786153,0.06857142597436905,0.49348052394075154,Paradise Lost.txt
8,38,0.3021289979049582,0.07336577028036118,0.48074514926673534,Paradise Lost.txt
8,39,0.31668032589033507,0.06819721311330795,0.48583811406161725,Paradise Lost.txt
8,40,0.32760126963966746,0.06491568684577942,0.48966044437388356,Paradise Lost.txt
8,41,0.3676062882965622,0.06899307668209076,0.5036622009037968,Paradise Lost.txt
8,42,0.40621165774479673,0.066404327750206,0.5171740802106788,Paradise Lost.txt
8,43,0.36519075430826214,0.06743640452623367,0.5028167640078917,Paradise Lost.txt
8,44,0.38375199580510233,0.06915922462940216,0.5093131985317857,Paradise Lost.txt
8,45,0.3463763057456682,0.06866075098514557,0.49623170701098374,Paradise Lost.txt
8,46,0.3720124385719747,0.07816767692565918,0.505204353500191,Paradise Lost.txt
8,47,0.4062801756600142,0.07231222838163376,0.5171980614810048,Paradise Lost.txt
8,48,0.39759050104274246,0.07691855728626251,0.5141566753649597,Paradise Lost.txt
8,49,0.4108506084920404,0.07629340887069702,0.518797712972214,Paradise Lost.txt
8,50,0.4202364959242391,0.06767438352108002,0.5220827735734835,Paradise Lost.txt
8,51,0.3912772969653659,0.07523699849843979,0.5119470539378779,Paradise Lost.txt
8,52,0.38871727008316287,0.07570170611143112,0.5110510445291068,Paradise Lost.txt
