symbol,decision_timestamp,S_UF,R_UF,D,M,R_rev,U_star,C_k,P,B,forward_return
FUSB,2026-02-12T05:00:00+00:00,0.3055555555555555,0.2825103151839324,1,0,1,0.36338087011004905,3,2,0,-0.025559105431309903
FWONA,2026-02-12T05:00:00+00:00,0.5,0.5740825235044548,1,0,1,0.6666666666666666,3,2,0,0.05725338491295928
FWONK,2026-02-12T05:00:00+00:00,0.5,0.5714887425548425,1,0,1,0.6666666666666666,3,2,0,0.0641509433962264
G,2026-02-12T05:00:00+00:00,0.35714285714285715,0.3675889144446958,1,0,0,0.6666666666666666,3,0,0,0.07215643073533462
GCMG,2026-02-12T05:00:00+00:00,0.75,0.5920201381387885,1,0,0,0.6666666666666666,3,1,0,0.03720106288751124
GECC,2026-02-12T05:00:00+00:00,0.33333333333333337,0.3448098320982797,1,0,1,0.3613832349061403,3,2,0,-0.0313432835820896
GEF.B,2026-02-12T05:00:00+00:00,0.5,0.5721569659663558,1,0,1,0.4844200471705974,3,2,0,0.018215144919234705
GENC,2026-02-12T05:00:00+00:00,0.5,0.3145862538124661,1,0,0,0.4156549008762255,3,0,0,0.02645502645502651
GFF,2026-02-12T05:00:00+00:00,0.7142857142857143,0.31873255234703596,1,0,0,0.33948263420724195,3,0,0,-0.038724373576309756
GIB,2026-02-12T05:00:00+00:00,0.75,0.6069719595243355,1,0,0,0.6666666666666666,3,1,0,-0.011702127659574568
GIII,2026-02-12T05:00:00+00:00,0.3214285714285714,0.30803962314680516,1,0,0,0.3946120063876206,3,0,0,0.060525440638510064
GKOS,2026-02-12T05:00:00+00:00,0.5806451612903225,0.30353774653136983,1,0,1,0.36079143678403336,3,2,-1,0.1267566048341766
GLBS,2026-02-12T05:00:00+00:00,0.3359375,0.3036891253176222,1,0,0,0.3554583297612003,3,0,-1,0.14880952380952372
GLDD,2026-02-12T05:00:00+00:00,0.49999999999999994,0.3511167121226917,1,0,0,0.35776802220154486,3,0,0,-0.003539823008849474
GLUpA,2025-11-28T05:00:00+00:00,0.5454545454545454,0.3032928623839076,1,0,0,0.3947395718716839,3,0,0,0.17773064687168616
GLW,2026-02-12T05:00:00+00:00,0.5,0.4060375517860404,1,0,0,0.6666666666666666,3,0,0,0.06091254752851705
GM,2026-02-12T05:00:00+00:00,0.4285714285714286,0.47448414434602343,1,0,0,0.49052468524916254,3,0,0,0.019767296384336275
GOLD,2026-02-12T05:00:00+00:00,0.4285714285714286,0.3456601978427754,1,0,0,0.3525490705009478,3,0,0,0.019410745233968685
GPMT,2026-02-12T05:00:00+00:00,0.59375,0.3178059886825966,1,0,0,0.39063308108523564,3,1,0,-0.14427860696517403
GPUSpD,2026-02-11T05:00:00+00:00,0.3275862068965517,0.2733208867210831,1,0,0,0.3473095952715692,3,0,-1,-0.04843120445777971
GRAB,2026-02-12T05:00:00+00:00,0.42045454545454547,0.2529185313603443,1,0,0,0.39899454124734407,3,0,-1,0.025761124121779888
GRMN,2026-02-12T05:00:00+00:00,0.6111111111111112,0.3154006593442127,1,0,1,0.3428996651296261,3,2,0,0.2247810254896172
GRND,2026-02-12T05:00:00+00:00,0.3235294117647059,0.35087448561479284,1,0,1,0.3408247927817552,3,2,0,0.14111675126903567
GSHD,2026-02-12T05:00:00+00:00,0.42391304347826086,0.29353787812024956,1,0,1,0.3767781148119217,3,2,-1,-0.15090735434574976
GSM,2026-02-12T05:00:00+00:00,0.30000000000000004,0.259782791942093,1,0,1,0.34927823186192763,3,2,-1,-0.05094339622641497
GWW,2026-02-12T05:00:00+00:00,0.6666666666666667,0.5889636560558966,1,0,0,0.5328434350909883,3,0,0,0.009376679204728733
HAFC,2026-02-12T05:00:00+00:00,0.5,0.44102077233965603,1,0,0,0.6666666666666666,3,0,0,0.02316025401568922
HASI,2026-02-12T05:00:00+00:00,0.4523809523809524,0.2698594282715761,1,0,0,0.34044758772304184,3,0,0,0.04046888082612354
HBM,2026-02-12T05:00:00+00:00,0.3888888888888889,0.27553868306324597,1,0,0,0.41416262569484374,3,0,-1,-0.016148089799133514
HCSG,2026-02-12T05:00:00+00:00,0.34210526315789475,0.29571582244190664,1,0,0,0.43208419954500227,3,0,0,-0.03280224929709463
HIFS,2026-02-12T05:00:00+00:00,0.5,0.3467421496722683,1,0,0,0.3498806493307045,3,0,0,0.043775513590654125
HII,2026-02-12T05:00:00+00:00,0.8125,0.31568336282245124,1,0,0,0.3757979789291077,3,0,0,0.0757449110040318
HLI,2026-02-12T05:00:00+00:00,0.5,0.5257072759835606,1,0,1,0.6442961855917189,3,2,0,0.012122308666546067
HMY,2026-02-12T05:00:00+00:00,0.3235294117647059,0.2570615001633442,1,0,0,0.37515322840581605,3,1,-1,0.06139015728056818
HNI,2026-02-12T05:00:00+00:00,0.39999999999999997,0.522689115278307,1,0,0,0.6666666666666666,3,0,0,0.0042262024552224275
HNNA,2026-02-12T05:00:00+00:00,0.35714285714285715,0.3274165855870878,1,0,0,0.336933281760391,3,0,0,-0.008964143426294813
HNRG,2026-02-12T05:00:00+00:00,0.34246575342465757,0.2825752958769779,1,0,1,0.34029597620321517,3,2,-1,-0.04958677685950419
HQY,2026-02-12T05:00:00+00:00,0.5416666666666667,0.3212742417773287,1,0,0,0.34672522738266004,3,0,0,0.07765332604835407
HRL,2026-02-12T05:00:00+00:00,0.5,0.5279387968977652,1,0,1,0.5760673025660845,3,2,0,0.06612627986348119
HRTG,2026-02-12T05:00:00+00:00,0.33088235294117646,0.27775187891416636,1,0,1,0.35642118662571326,3,2,-1,-0.04743083003952564
HSY,2026-02-12T05:00:00+00:00,0.75,0.6504176361277427,1,0,0,0.6666666666666666,3,1,0,-0.019844426765667778
HTBK,2026-02-12T05:00:00+00:00,0.5,0.3444716740463315,1,0,0,0.3441357173761026,3,0,0,0.005291005291005346
HUBB,2026-02-12T05:00:00+00:00,0.5,0.5901050175350525,1,0,1,0.6666666666666666,3,2,0,0.020755009495756038
HUBS,2026-02-12T05:00:00+00:00,0.4054054054054054,0.2665192847262681,1,0,1,0.3773893858850717,3,2,-1,0.019873334789255237
HURN,2026-02-12T05:00:00+00:00,0.3181818181818182,0.2779113656986659,1,0,1,0.3386971982742417,3,2,0,0.04863270349996007
HXL,2026-02-12T05:00:00+00:00,0.375,0.5205492120250645,1,0,1,0.6568997546708187,3,2,0,0.011129848229342265
IBM,2026-02-12T05:00:00+00:00,0.75,0.6530311068364518,1,0,0,0.6666666666666666,3,1,0,-0.009093711467324073
IIIV,2026-02-12T05:00:00+00:00,0.3636363636363636,0.3177908276713463,1,0,1,0.3709962022804316,3,2,0,0.04752851711026618
IMAX,2026-02-12T05:00:00+00:00,0.625,0.3078748597016003,1,0,1,0.33878610842540674,3,2,0,0.07019530144353259
IMCR,2026-02-12T05:00:00+00:00,0.328125,0.25184928787622507,1,0,1,0.34034806547694385,3,2,-1,0.027996225228059224
INBK,2026-02-12T05:00:00+00:00,0.36206896551724144,0.33307283171671254,1,0,0,0.34158826922664387,3,0,-1,-0.024390243902439046
INBKZ,2026-02-12T05:00:00+00:00,0.4375,0.3517258103627488,1,0,0,0.4127444977544508,3,0,0,-0.004048582995951344
INDV,2026-02-12T05:00:00+00:00,0.33333333333333337,0.3407421039960125,1,0,1,0.3357901434181077,3,2,0,0.0038507109004739526
INFU,2026-02-12T05:00:00+00:00,0.4444444444444444,0.3225141994882769,1,0,1,0.3521012406147671,3,2,-1,0.0714285714285714
INFY,2026-02-12T05:00:00+00:00,0.75,0.6300901096259204,1,0,0,0.6666666666666666,3,1,0,0.03096410978184383
INNpF,2026-02-12T05:00:00+00:00,0.5,0.556776716397377,1,0,1,0.5727628079771132,3,2,0,0.004923413566739532
INTT,2026-02-12T05:00:00+00:00,0.4090909090909091,0.2796678928818283,1,0,0,0.3502684001139293,3,0,-1,-0.0543374642516683
IPAR,2026-02-12T05:00:00+00:00,0.5,0.5084157654593795,1,0,0,0.5722227244666713,3,0,0,0.030390593862096527
ITUB,2026-02-12T05:00:00+00:00,0.7,0.34364414771994645,1,0,0,0.3517945120630642,3,0,0,0.024784482758620774
IVT,2026-02-12T05:00:00+00:00,0.75,0.5944444444444446,1,0,0,0.6666666666666666,3,1,0,0.009570957095709653
JANX,2026-02-12T05:00:00+00:00,0.30660377358490565,0.2585210627721281,1,0,0,0.33396825385701906,3,0,-1,-0.0038080731150038627
JAZZ,2026-02-12T05:00:00+00:00,0.3,0.5614655863779833,1,0,1,0.4961293355490399,3,2,0,0.035480185218593974
JLL,2026-02-12T05:00:00+00:00,0.6666666666666667,0.5863284750741666,1,0,0,0.6666666666666666,3,0,0,0.1207881210736721
JOUT,2026-02-12T05:00:00+00:00,0.35714285714285715,0.5304392252067316,1,0,1,0.6666666666666666,3,2,0,0.05033277870216302
JSM,2026-02-12T05:00:00+00:00,0.75,0.6630167689217468,1,0,0,0.6666666666666666,3,1,0,-0.003555104113763363
JXN,2026-02-12T05:00:00+00:00,0.368421052631579,0.2795802413539821,1,0,1,0.46712244066868824,3,2,0,0.031308536259031294
KBH,2026-02-12T05:00:00+00:00,0.3,0.5254859792309949,1,0,1,0.3713313860010158,3,2,0,0.020950594121325716
KBR,2026-02-12T05:00:00+00:00,0.5,0.5688955196748328,1,0,1,0.6666666666666666,3,2,0,0.06376089663760909
KEYpI,2026-02-12T05:00:00+00:00,0.4166666666666667,0.3999261330204386,1,0,0,0.3885950124753438,3,0,0,0.003984063745019917
KLTR,2026-02-12T05:00:00+00:00,0.39473684210526316,0.2825631816214045,1,0,0,0.34995230174523045,3,0,-1,-0.05633802816901401
KMPR,2026-02-12T05:00:00+00:00,0.5909090909090908,0.29489758145139766,1,0,0,0.38834064356773557,3,0,0,-0.0018529956763434496
KNF,2026-02-12T05:00:00+00:00,0.7142857142857143,0.44867898154970826,1,0,0,0.530519888033059,3,0,0,0.11329323677427272
KNOP,2026-02-12T05:00:00+00:00,0.5357142857142857,0.3879507355485713,1,0,0,0.33866746545206444,3,0,0,0.008754863813229541
KURA,2026-02-12T05:00:00+00:00,0.3833333333333333,0.2842170498036711,1,0,0,0.33825033913503344,3,0,-1,0.054862842892768215
LANDO,2026-02-12T05:00:00+00:00,0.75,0.6570288780460558,1,0,0,0.6666666666666666,3,1,0,0.001369692441788084
LCTX,2026-02-12T05:00:00+00:00,0.34146341463414637,0.28151199017399886,1,0,0,0.3535354688259209,3,0,-1,0.06470588235294117
LCUT,2026-02-12T05:00:00+00:00,0.3695652173913043,0.26932447258530606,1,0,1,0.3463456504846578,3,2,-1,0.05044510385756684
LEE,2026-02-12T05:00:00+00:00,0.3174603174603175,0.25761564046797103,1,0,1,0.4362502274830845,3,2,-1,0.3001508295625941
LFT,2026-02-12T05:00:00+00:00,0.3125,0.4065859930485706,1,0,1,0.363219527380407,3,2,0,0.01538461538461533
LFTpA,2026-02-10T05:00:00+00:00,0.75,0.6596016923682684,1,0,0,0.6666666666666666,3,1,0,0.0002409638554217164
LGND,2026-02-12T05:00:00+00:00,0.34375,0.30435365361573286,1,0,1,0.3491165432628277,3,2,0,0.012826864849986075
LII,2026-02-12T05:00:00+00:00,0.5,0.4564123360730684,1,0,1,0.34121135830962945,3,2,0,0.004404261033031931
LLYVA,2026-02-12T05:00:00+00:00,0.3,0.5256909505502254,1,0,1,0.5120463243675861,3,2,0,0.06708407871198574
LNG,2026-02-12T05:00:00+00:00,0.5,0.5611519669718809,1,0,1,0.37038118976043516,3,2,0,0.04033258303091558
LNKB,2026-02-12T05:00:00+00:00,0.6666666666666667,0.3195810896360059,1,0,0,0.34900240359547985,3,0,0,0.009825327510917026
LNN,2026-02-12T05:00:00+00:00,0.5,0.33268704474606375,1,0,0,0.3403952513291846,3,0,0,0.011212593747679689
LOB,2026-02-12T05:00:00+00:00,0.4166666666666667,0.30170541835822845,1,0,1,0.3593864029107918,3,2,0,0.016409746394828506
LPL,2026-02-12T05:00:00+00:00,0.39999999999999997,0.3243369000989266,1,0,0,0.34074335499396924,3,0,0,0.16953316953316944
LRN,2026-02-12T05:00:00+00:00,0.38461538461538464,0.29535375303278577,1,0,1,0.33848622223945124,3,2,0,-0.02214328004736532
LVS,2026-02-12T05:00:00+00:00,0.375,0.26255950049072857,1,0,1,0.36962278953081057,3,2,0,0.020763681154319924
LXFR,2026-02-12T05:00:00+00:00,0.39999999999999997,0.3050912622916611,1,0,0,0.3466581748733162,3,0,0,0.00449293966623876
LZB,2026-02-12T05:00:00+00:00,0.5,0.3675123605032724,1,0,1,0.34854173731824084,3,2,0,-0.012009607686148782
MAGN,2026-02-12T05:00:00+00:00,0.5,0.3150316062482235,1,0,0,0.3812078623186867,3,0,0,0.012509197939661432
MATX,2026-02-12T05:00:00+00:00,0.40909090909090906,0.3267401070061187,1,0,0,0.3442610384458753,3,0,0,0.06036662452591668
MAYS,2026-02-06T05:00:00+00:00,0.5,0.29553151487030016,1,0,1,0.35449572125092654,3,2,0,0.39523084728564184
MBC,2026-02-12T05:00:00+00:00,0.5,0.28822835561883525,1,0,0,0.5221027122744804,3,0,0,-0.004321521175453813
MBIN,2026-02-12T05:00:00+00:00,0.5,0.29045659891695547,1,0,0,0.38286643791963354,3,0,0,-0.04043183742591028
MBUU,2026-02-12T05:00:00+00:00,0.5333333333333334,0.3126088466038178,1,0,0,0.37275760945741665,3,0,0,0.03569089718402085
MCFT,2026-02-12T05:00:00+00:00,0.36666666666666664,0.31873716112586853,1,0,0,0.34502204210979054,3,0,0,-0.016884761502743872
MDWD,2026-02-12T05:00:00+00:00,0.3068181818181818,0.2971339770226416,1,0,0,0.33689198276109433,3,0,-1,0.043199065966141426
MGPI,2026-02-12T05:00:00+00:00,0.5,0.3193990473136795,1,0,0,0.3409483030401323,3,0,0,0.005038759689922401
MHO,2026-02-12T05:00:00+00:00,0.5,0.5249644497635342,1,0,0,0.6666666666666666,3,0,0,-0.022885165508786165
MIR,2026-02-12T05:00:00+00:00,0.3235294117647059,0.2699331408135014,1,0,1,0.4284008850993428,3,2,0,-0.009310986964618184
MITK,2026-02-12T05:00:00+00:00,0.3055555555555556,0.2941928180061328,1,0,1,0.3799266524949758,3,2,0,0.13205907906168535
MITTpA,2026-02-12T05:00:00+00:00,0.75,0.6486553897430307,1,0,0,0.6666666666666666,3,1,0,0.011797123912856256
MLKN,2026-02-12T05:00:00+00:00,0.4166666666666667,0.3228171301702492,1,0,0,0.3392814314522227,3,0,0,0.022893772893772812
MMYT,2026-02-12T05:00:00+00:00,0.41071428571428575,0.27182862702782573,1,0,1,0.37223148459973987,3,2,-1,-0.046159087037983326
MOV,2026-02-12T05:00:00+00:00,0.36666666666666664,0.34876384196862803,1,0,0,0.4517544936829797,3,0,0,0.07407407407407396
MPB,2026-02-12T05:00:00+00:00,0.7,0.4204042340737428,1,0,0,0.3916996231246273,3,0,0,0.014997000599880073
MRCC,2026-02-12T05:00:00+00:00,0.6666666666666667,0.5648813345931759,1,0,0,0.49137437815445517,3,0,0,0.011419249592169667
MSA,2026-02-12T05:00:00+00:00,0.6666666666666667,0.5935837900301413,1,0,0,0.5036541084246616,3,0,0,-0.029643490250147786
MSCI,2026-02-12T05:00:00+00:00,0.5,0.4976233732690976,1,0,0,0.4123926752097059,3,0,0,0.04191719964765794
MTCH,2026-02-12T05:00:00+00:00,0.4375,0.3475055032073797,1,0,0,0.36315182020655407,3,0,0,0.06383689839572182
MTN,2026-02-12T05:00:00+00:00,0.5,0.5838333181450311,1,0,1,0.6309032896779816,3,2,0,0.043087709048418965
MTRN,2026-02-12T05:00:00+00:00,0.4,0.3046705893287537,1,0,1,0.35606975252535,3,2,0,-0.06270440251572329
MUR,2026-02-12T05:00:00+00:00,0.5454545454545454,0.2859630662893696,1,0,0,0.345339569994882,3,0,0,0.025227963525835895
MX,2026-02-12T05:00:00+00:00,0.36363636363636365,0.2705777695513007,1,0,1,0.343329242268042,3,2,0,-0.12541254125412538
MYPS,2026-02-12T05:00:00+00:00,0.3333333333333333,0.27242265395748794,1,0,1,0.41293472881941967,3,2,-1,0.09320477502295699
NAT,2026-02-12T05:00:00+00:00,0.3472222222222222,0.2594067497627736,1,0,0,0.3338355568062049,3,0,-1,0.10538116591928248
NBTB,2026-02-12T05:00:00+00:00,0.5,0.5720176917577259,1,0,1,0.6257603701834721,3,2,0,0.0015364354697102733
NDLS,2026-02-12T05:00:00+00:00,0.33157894736842103,0.2624569945175128,1,0,1,0.3726075918103715,3,2,-1,0.31000000000000005
NDSN,2026-02-12T05:00:00+00:00,0.5,0.5931717894936482,1,0,1,0.6666666666666666,3,2,0,-0.015271320460175764
NFBK,2026-02-12T05:00:00+00:00,0.5,0.4962758361829974,1,0,1,0.5851104354038239,3,2,0,-0.009509875640087873
NG,2026-02-12T05:00:00+00:00,0.3970588235294118,0.27345928136785547,1,0,0,0.42904751904370897,3,0,-1,0.05899705014749257
NGLpB,2026-02-12T05:00:00+00:00,0.5,0.282744272909758,1,0,0,0.3503920332484294,3,0,0,0.009689087583824474
NMFC,2026-02-12T05:00:00+00:00,0.75,0.6606480771149589,1,0,0,0.6666666666666666,3,1,0,-0.03206650831353919
NMRK,2026-02-12T05:00:00+00:00,0.3333333333333333,0.39295241122242025,1,0,1,0.6552832345210513,3,2,0,0.05373342637822742
NOW,2026-02-12T05:00:00+00:00,0.35294117647058826,0.26170865394110576,1,0,1,0.41033849836871106,3,2,0,0.009487849743440746
NREF,2026-02-12T05:00:00+00:00,0.5,0.5804292436123809,1,0,0,0.5283314998903761,3,0,0,0.0033760972316001503
NRIM,2026-02-12T05:00:00+00:00,0.5,0.3564063460206794,1,0,0,0.34840411197941235,3,0,0,0.01594896331738438
NSIT,2026-02-12T05:00:00+00:00,0.5,0.6096669982737724,1,0,0,0.4751752899808558,3,0,0,0.008968609865470878
NTGR,2026-02-12T05:00:00+00:00,0.4411764705882353,0.32771890662047853,1,0,1,0.33705594731252236,3,2,0,0.020537897310513475
NTIC,2026-02-12T05:00:00+00:00,0.4375,0.2880940825854225,1,0,0,0.343827698916991,3,0,0,0.025930101465614586
NUS,2026-02-12T05:00:00+00:00,0.42105263157894735,0.30053590492276105,1,0,1,0.3424959350649267,3,2,0,-0.1469147894221351
NVT,2026-02-12T05:00:00+00:00,0.5,0.4678760720557341,1,0,0,0.44051041513321043,3,0,0,0.044414655942806025
NX,2026-02-12T05:00:00+00:00,0.6052631578947368,0.3077312175044366,1,0,1,0.35747411446083843,3,2,0,0.03015075376884413
NXDTpA,2026-02-12T05:00:00+00:00,0.75,0.6640088289917812,1,0,0,0.6666666666666666,3,1,0,-0.023663082437275995
NXPI,2026-02-12T05:00:00+00:00,0.35714285714285715,0.3303871335231263,1,0,0,0.3407224703448738,3,0,0,-0.04095957719146115
NXT,2026-02-12T05:00:00+00:00,0.4473684210526316,0.33685018957374113,1,0,1,0.3469896115866771,3,2,0,0.044642857142857206
NYAX,2026-02-12T05:00:00+00:00,0.453125,0.27351862573731284,1,0,0,0.3359967819314277,3,0,-1,-0.030924252953439924
OBDC,2026-02-12T05:00:00+00:00,0.75,0.6596337497186466,1,0,0,0.6666666666666666,3,1,0,-0.032883642495784016
OEC,2026-02-12T05:00:00+00:00,0.5588235294117647,0.2909720115208531,1,0,1,0.341761971914778,3,2,0,-0.1301859799713877
OI,2026-02-12T05:00:00+00:00,0.39285714285714285,0.31829706661979495,1,0,0,0.34823881022836795,3,0,0,0.019893899204244114
OIS,2026-02-12T05:00:00+00:00,0.40277777777777773,0.3014164637022962,1,0,0,0.35529375819479225,3,0,-1,0.3830022075055186
OKUR,2026-02-12T05:00:00+00:00,0.4117647058823529,0.38444006201918834,1,0,1,0.3392645453979197,3,2,0,0.07883817427385886
OLLI,2026-02-12T05:00:00+00:00,0.3333333333333333,0.3248593141448533,1,0,1,0.337299105665077,3,2,0,-0.055434877052741416
ONON,2026-02-12T05:00:00+00:00,0.39705882352941174,0.28879693302182696,1,0,0,0.3425148718939344,3,1,-1,0.11633160153602895
OPK,2026-02-12T05:00:00+00:00,0.43333333333333335,0.29687835719743594,1,0,1,0.339923732682068,3,2,-1,-0.008264462809917328
OR,2026-02-12T05:00:00+00:00,0.5,0.5575642765076074,1,0,1,0.6666666666666666,3,2,0,0.08279623202776398
ORRF,2026-02-12T05:00:00+00:00,0.7,0.4500096679533213,1,0,0,0.3640144909386657,3,0,0,0.01872659176029945
OSIS,2026-02-12T05:00:00+00:00,0.3,0.504339890802254,1,0,1,0.41883189302754487,3,2,0,0.10532870405313588
OTEX,2026-02-12T05:00:00+00:00,0.3333333333333333,0.5111116319683254,1,0,1,0.3876746192199899,3,2,0,0.04340497260851239
PAAS,2026-02-12T05:00:00+00:00,0.4,0.282001629878618,1,0,0,0.3892563101326763,3,0,0,0.18519875435061373
PAC,2026-02-12T05:00:00+00:00,0.4166666666666667,0.3629041498932484,1,0,0,0.34020004363463985,3,0,0,0.05826610772536722
PANL,2026-02-12T05:00:00+00:00,0.45652173913043476,0.2806321235298553,1,0,1,0.3599868534807217,3,2,0,0.10059171597633143
PAYO,2026-02-12T05:00:00+00:00,0.5333333333333333,0.27876268661298936,1,0,0,0.34083780482018955,3,0,-1,0.005576208178438735
PBT,2026-02-12T05:00:00+00:00,0.3823529411764706,0.2761500314858075,1,0,0,0.33872889947672635,3,0,0,0.04207119741100329
PCGpD,2026-02-10T05:00:00+00:00,0.3,0.5236849588108888,1,0,1,0.44940191698728504,3,2,0,-0.0007909306617454037
PCOR,2026-02-12T05:00:00+00:00,0.4285714285714286,0.3082240141364408,1,0,0,0.4295421809487853,3,0,0,0.09314954051796165
PCRX,2026-02-12T05:00:00+00:00,0.42857142857142855,0.2853618750820604,1,0,0,0.392292258592646,3,0,0,0.08251748251748259
PD,2026-02-12T05:00:00+00:00,0.34375,0.282483379086833,1,0,0,0.41714129323106236,3,0,-1,-0.030973451327433676
PED,2026-02-12T05:00:00+00:00,0.33035714285714285,0.2744711178968276,1,0,1,0.3435201873562193,3,2,-1,0.04094754653130295
PEGA,2026-02-12T05:00:00+00:00,0.3846153846153846,0.2993516372361192,1,0,0,0.4312273855641978,3,0,-1,0.11751662971175159
PHM,2026-02-12T05:00:00+00:00,0.6666666666666667,0.5845572911178636,1,0,0,0.3662787337192943,3,0,0,0.008135934912520959
PLG,2026-02-12T05:00:00+00:00,0.31168831168831174,0.2504862979332507,1,0,1,0.3935370551264356,3,2,-1,0.072072072072072
PLMR,2026-02-12T05:00:00+00:00,0.45454545454545453,0.3253823461114442,1,0,1,0.34223176115034337,3,2,0,-0.05038973309188255
PLNT,2026-02-12T05:00:00+00:00,0.4444444444444445,0.38495212320586725,1,0,1,0.3369647374736535,3,2,0,0.02244529663884509
PLUS,2026-02-12T05:00:00+00:00,0.35714285714285715,0.5318487948996928,1,0,1,0.5799526331488914,3,2,0,-0.0017054452430259603
PLXS,2026-02-12T05:00:00+00:00,0.5555555555555556,0.47411575205329626,1,0,0,0.4636434389771236,3,0,0,-0.0031143258991360723
PNR,2026-02-12T05:00:00+00:00,0.5,0.4613358669352086,1,0,0,0.6666666666666666,3,0,0,0.022754611066559738
PNRG,2026-02-12T05:00:00+00:00,0.42592592592592593,0.2511149341572668,1,0,0,0.3458172255244511,3,0,-1,0.07267541357672558
POCI,2026-02-12T05:00:00+00:00,0.3125,0.3180047569917074,1,0,1,0.3773855289869218,3,2,0,-0.12277227722772277
PRG,2026-02-12T05:00:00+00:00,0.3409090909090909,0.3102485291498425,1,0,0,0.3413591950018733,3,0,0,0.21475704859028188
PRGS,2026-02-12T05:00:00+00:00,0.5,0.41006149348353055,1,0,1,0.6666666666666666,3,2,0,0.13095905776780703
PRVA,2026-02-12T05:00:00+00:00,0.40909090909090906,0.2599991983239851,1,0,0,0.3362917674027205,3,0,0,0.022790697674418547
PSBD,2026-02-12T05:00:00+00:00,0.75,0.6660901192180385,1,0,0,0.6666666666666666,3,1,0,-0.03937007874015741
PSMT,2026-02-12T05:00:00+00:00,0.375,0.5292288409572847,1,0,1,0.4979737094850857,3,2,0,-0.008129556745596567
QDEL,2026-02-12T05:00:00+00:00,0.3,0.28746052708223196,1,0,0,0.3645475725284984,2,0,-1,-0.05287550031598898
QGEN,2026-02-12T05:00:00+00:00,0.75,0.6474262201530185,1,0,0,0.6666666666666666,3,1,0,-0.04483775811209445
QNST,2026-02-12T05:00:00+00:00,0.4814814814814815,0.3166182380374611,1,0,0,0.4378254239643047,3,0,-1,0.09090909090909083
QUIK,2026-02-12T05:00:00+00:00,0.40384615384615385,0.27347222479017536,1,0,1,0.3394602144736466,3,2,-1,0.21044776119402964
R,2026-02-12T05:00:00+00:00,0.4166666666666667,0.5657566225591476,1,0,0,0.42149033585179524,3,0,0,0.07715975193500313
RACE,2026-02-12T05:00:00+00:00,0.5,0.5505481624199955,1,0,0,0.5895362916460588,3,0,0,-0.0620127297359474
RAVE,2026-02-12T05:00:00+00:00,0.33783783783783783,0.26204135324718664,1,0,1,0.3558461756525001,3,2,-1,-0.0725075528700907
RBB,2026-02-12T05:00:00+00:00,0.6428571428571428,0.360896255413786,1,0,0,0.380396920140894,3,0,0,-0.004037685060565233
RBRK,2026-02-12T05:00:00+00:00,0.6470588235294117,0.3449443197689788,1,0,0,0.40422178072863363,3,0,0,-0.05621357398007132
RCpC,2026-02-11T05:00:00+00:00,0.75,0.6551809869345918,1,0,0,0.6666666666666666,3,1,0,-0.055654901960784264
RDCM,2026-02-12T05:00:00+00:00,0.35294117647058826,0.31435832010073567,1,0,1,0.3457334879911168,3,2,0,-0.007832898172323799
RDI,2026-02-12T05:00:00+00:00,0.4230769230769231,0.27531249077925535,1,0,0,0.3417638461489119,3,0,0,0
RDNT,2026-02-12T05:00:00+00:00,0.5357142857142857,0.3423467845471015,1,0,1,0.37431244733179586,3,2,0,0.07418761496014725
RDVT,2026-02-12T05:00:00+00:00,0.42,0.3036252618643063,1,0,1,0.34353415149133426,3,2,-1,0.0492489534597389
REI,2026-02-12T05:00:00+00:00,0.3854166666666667,0.23967072646914792,1,0,0,0.39381125680786,3,0,-1,0.14049586776859502
RELX,2026-02-12T05:00:00+00:00,0.75,0.593377021542812,1,0,0,0.6666666666666666,3,1,0,0.09198195071155846
RGP,2026-02-12T05:00:00+00:00,0.4642857142857143,0.28409852190124074,1,0,1,0.3560453063189392,3,2,0,-0.0582278481012658
RICK,2026-02-12T05:00:00+00:00,0.35294117647058826,0.2891841046019489,1,0,0,0.3463316286143217,3,0,0,0.021987686895338587
RNGR,2026-02-12T05:00:00+00:00,0.425,0.2665191667112927,1,0,1,0.335843194487879,3,2,0,0.04259259259259274
RRR,2026-02-12T05:00:00+00:00,0.4166666666666667,0.37934736027091726,1,0,1,0.3517049848602394,3,2,0,0.03108391045256864
RS,2026-02-12T05:00:00+00:00,0.5,0.5379157702416676,1,0,0,0.4952093045050424,3,0,0,-0.10453333333333337
RVP,2026-02-12T05:00:00+00:00,0.368421052631579,0.2781206110962631,1,0,0,0.4274977971611426,3,0,-1,0.0004497751124437066
RWAY,2026-02-12T05:00:00+00:00,0.5,0.5830790004794913,1,0,1,0.46539305376273643,3,2,0,-0.05606407322654461
RYAAY,2026-02-12T05:00:00+00:00,0.375,0.4112872521248887,1,0,1,0.35912038503777904,3,2,0,-0.009525272699339449
SAIA,2026-02-12T05:00:00+00:00,0.3846153846153846,0.3187983324968005,1,0,1,0.33548833869850164,3,2,-1,0.08586578031022474
SAMG,2026-02-12T05:00:00+00:00,0.5,0.5880506833431084,1,0,1,0.6666666666666666,3,2,0,0.04116059379217263
SAN,2026-02-12T05:00:00+00:00,0.6666666666666667,0.5904040706730916,1,0,0,0.4379786111719358,3,0,0,0.05809128630705396
SAP,2026-02-12T05:00:00+00:00,0.75,0.6086898787918801,1,0,0,0.6666666666666666,3,1,0,-0.005644448807303415
